,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
null,0.3717357910906298,0.3731060606060606,0.44393939393939397,0.340956340956341,0.3977272727272727,0.26069410815173527,0.38576158940397354,0.39096267190569745,0.33169934640522875,0.3544827586206897,0.49282296650717705,0.4172661870503597,0.48065173116089616,0.4251012145748988,0.44742729306487694,0.4061302681992337,0.39203675344563554,0.39233038348082594,0.3854389721627409,0.3351851851851852,0.2915951972555746,0.38669064748201437,0.40819964349376114,0.47619047619047616,0.4391691394658754,0.3806228373702422,0.4766146993318486,0.4525,0.4789579158316633,0.4022346368715084
walking,0.7247706422018348,0.4139194139194139,0.5340136054421769,0.5576407506702413,0.5856697819314641,0.6071428571428571,0.5836177474402731,0.42105263157894735,0.43636363636363634,0.48360655737704916,0.6262626262626263,0.5245901639344263,0.5904761904761905,0.0,0.5884476534296029,0.5931558935361216,0.5,0.41044776119402987,0.48148148148148145,0.609375,0.1792452830188679,0.48031496062992124,0.44274809160305345,0.6421725239616614,0.49876543209876545,0.5159574468085106,0.6610169491525424,0.6125461254612546,0.5185185185185185,0.5011337868480725
walking_upstairs,0.7262773722627737,0.46786632390745503,0.7034700315457413,0.7009345794392523,0.6287128712871287,0.4224137931034483,0.8440366972477065,0.652542372881356,0.43333333333333335,0.43414634146341463,0.7848605577689243,0.7443946188340808,0.7669172932330827,0.31683168316831684,0.6680161943319838,0.6964980544747081,0.5848375451263538,0.43897216274089934,0.7093596059113301,0.6967509025270758,0.3763213530655391,0.7135416666666666,0.7991071428571429,0.8874458874458875,0.6360424028268551,0.8037383177570093,0.7387755102040816,0.7354085603112841,0.647887323943662,0.7109375
walking_downstairs,0.817258883248731,0.7595628415300546,0.7130044843049327,0.7867298578199052,0.7136929460580913,0.6148409893992933,0.7772727272727272,0.5532994923857868,0.8267326732673267,0.7246376811594203,0.9382022471910112,0.7681818181818182,0.7621621621621621,0.5706214689265536,0.8473684210526315,0.9027027027027027,0.8505154639175257,0.32682926829268294,0.6757990867579908,0.8663101604278075,0.7303370786516854,0.6606334841628959,0.4796747967479675,0.9049773755656109,0.5186915887850467,0.8017241379310345,0.8918918918918919,0.8284313725490197,0.6679245283018868,0.6406926406926406
sitting,0.9421965317919075,0.2289156626506024,0.648936170212766,0.4410480349344978,0.4166666666666667,0.6029411764705882,0.09411764705882353,0.8586956521739131,0.3476190476190476,0.20047169811320756,0.9533678756476683,0.3686868686868687,0.7247191011235955,0.4512820512820513,0.9262672811059908,0.072992700729927,0.4646017699115044,0.6858407079646017,0.782608695652174,0.4788135593220339,0.21232876712328766,0.9282511210762332,0.8181818181818182,0.9561752988047809,0.8796680497925311,0.9464285714285714,0.9488188976377953,0.31417624521072796,0.6276276276276276,0.5164319248826291
standing,0.4810126582278481,0.48556430446194226,0.49295774647887325,0.38181818181818183,0.208955223880597,0.602112676056338,0.4154228855721393,0.6236933797909407,0.44086021505376344,0.3062015503875969,0.7909090909090909,0.5783475783475783,0.65,0.5650887573964497,0.7748917748917749,0.23180076628352492,0.49906191369606,0.47882136279926335,0.7514970059880239,0.5120772946859904,0.5435606060606061,0.5424164524421594,0.6523076923076923,0.6449704142011834,0.6991643454038997,0.6265664160401002,0.8386075949367089,0.45433255269320844,0.3818770226537217,0.42704626334519574
laying,0.7611111111111111,0.9447513812154696,0.9553571428571429,0.8974358974358975,0.9365079365079365,0.24965325936199723,0.6464088397790055,0.8613861386138614,0.4793814432989691,0.9095022624434389,0.9146919431279621,0.9095022624434389,0.9497716894977168,0.8938547486033519,0.9083969465648855,0.7563291139240507,0.8801498127340824,0.9325396825396826,0.8176638176638177,0.9506172839506173,0.9478827361563518,0.9019607843137255,0.9682539682539683,0.9649805447470817,0.7389705882352942,0.9420289855072463,0.9471698113207547,0.49645390070921985,0.967479674796748,0.9580152671755725
stand_to_sit,0.14545454545454545,0.08333333333333333,0.14893617021276595,0.16666666666666666,0.19444444444444445,0.09375,0.0625,0.0,0.0,0.11764705882352941,0.11428571428571428,0.2,0.10909090909090909,0.12,0.10526315789473684,0.08695652173913043,0.1935483870967742,0.12987012987012986,0.05555555555555555,0.1,0.05660377358490566,0.08695652173913043,0.0,0.18518518518518517,0.09375,0.21052631578947367,0.10344827586206896,0.23333333333333334,0.15625,0.11428571428571428
sit_to_stand,0.2,0.2777777777777778,0.2631578947368421,0.23529411764705882,0.25,0.11764705882352941,0.16666666666666666,0.18181818181818182,0.1111111111111111,0.028169014084507043,0.3125,0.2,0.3181818181818182,0.13793103448275862,0.23809523809523808,0.2,0.2692307692307692,0.25806451612903225,0.037037037037037035,0.16666666666666666,0.18421052631578946,0.19047619047619047,0.26666666666666666,0.3888888888888889,0.06060606060606061,0.1875,0.0,0.29411764705882354,0.11764705882352941,0.1
sit_to_lie,0.27450980392156865,0.36585365853658536,0.35714285714285715,0.30434782608695654,0.36363636363636365,0.15384615384615385,0.3939393939393939,0.3055555555555556,0.21428571428571427,0.1,0.21875,0.41935483870967744,0.3333333333333333,0.2571428571428571,0.3181818181818182,0.1038961038961039,0.2857142857142857,0.3469387755102041,0.2903225806451613,0.26666666666666666,0.09836065573770492,0.37037037037037035,0.3181818181818182,0.3333333333333333,0.18604651162790697,0.375,0.2972972972972973,0.0,0.36585365853658536,0.4166666666666667
lie_to_sit,0.0,0.20689655172413793,0.2962962962962963,0.043478260869565216,0.0,0.016666666666666666,0.35,0.08333333333333333,0.0,0.04,0.2857142857142857,0.047619047619047616,0.125,0.043478260869565216,0.0,0.029411764705882353,0.06060606060606061,0.03571428571428571,0.27586206896551724,0.13793103448275862,0.08333333333333333,0.2413793103448276,0.22727272727272727,0.0,0.2,0.375,0.14285714285714285,0.0,0.2413793103448276,0.16129032258064516
stand_to_lie,0.0,0.06451612903225806,0.13793103448275862,0.15151515151515152,0.17073170731707318,0.06,0.08333333333333333,0.041666666666666664,0.23076923076923078,0.05555555555555555,0.0967741935483871,0.13636363636363635,0.05,0.029411764705882353,0.12,0.11428571428571428,0.13513513513513514,0.0,0.06666666666666667,0.1320754716981132,0.05,0.21739130434782608,0.16216216216216217,0.0,0.07407407407407407,0.09090909090909091,0.10714285714285714,0.0,0.07692307692307693,0.16666666666666666
lie_to_stand,0.19148936170212766,0.2903225806451613,0.37037037037037035,0.24390243902439024,0.2558139534883721,0.13186813186813187,0.4166666666666667,0.19444444444444445,0.05128205128205128,0.06060606060606061,0.17073170731707318,0.24444444444444444,0.23684210526315788,0.19047619047619047,0.24,0.09615384615384616,0.23529411764705882,0.2222222222222222,0.2631578947368421,0.3055555555555556,0.15,0.20689655172413793,0.21212121212121213,0.22916666666666666,0.2708333333333333,0.3793103448275862,0.3,0.2857142857142857,0.24242424242424243,0.3
