,0,1,2,3
null,0.7231671554252199,0.8713007570543703,0.6953710006807352,0.6173570019723866
open_door_1,0.8807947019867549,0.45348837209302323,0.3838383838383838,0.2158273381294964
open_door_2,0.9649122807017544,0.3905325443786982,0.8202764976958525,0.5588235294117647
close_door_1,0.8453038674033149,0.712707182320442,0.0962566844919786,0.958904109589041
close_door_2,0.6647058823529411,0.5714285714285714,0.00975609756097561,0.7872340425531915
open_fridge,0.024390243902439025,0.02158273381294964,0.2484076433121019,0.10576923076923077
close_fridge,0.09375,0.05785123966942149,0.17647058823529413,0.0
open_dishwasher,0.3333333333333333,0.14534883720930233,0.3656716417910448,0.22033898305084745
close_dishwasher,0.496551724137931,0.07801418439716312,0.3228346456692913,0.14018691588785046
open_drawer_1,0.7452830188679245,0.325,0.0,0.5543478260869565
close_drawer_1,0.3942307692307692,0.5857142857142857,0.0,0.014492753623188406
open_drawer_2,0.5172413793103449,0.5851063829787234,0.0,0.011764705882352941
close_drawer_2,0.4368932038834951,0.2361111111111111,0.0,0.013157894736842105
open_drawer_3,0.3597122302158273,0.33,0.007874015748031496,0.37755102040816324
close_drawer_3,0.5648854961832062,0.43548387096774194,0.016666666666666666,0.9278350515463918
clean_table,0.649746192893401,0.5970695970695971,0.7461928934010152,0.9846153846153847
drink_from_cup,0.9413629160063391,0.9354375896700143,0.8983957219251337,0.8380414312617702
toggle_switch,0.968503937007874,0.7959183673469388,0.024096385542168676,0.87
