,0,1,2,3
null,0.8921852387843705,0.5695006747638327,0.7875867386276022,0.8287731685789939
open_door_1,0.6045454545454545,0.6782608695652174,0.5390070921985816,0.9375
open_door_2,0.559322033898305,0.616822429906542,0.5129682997118156,0.6229508196721312
close_door_1,0.8010471204188482,0.8775510204081632,0.9473684210526315,0.41297935103244837
close_door_2,0.5280373831775701,0.8169014084507042,0.25,0.5414634146341464
open_fridge,0.125,0.10344827586206896,0.07235621521335807,0.2682926829268293
close_fridge,0.5,0.16666666666666666,0.02696629213483146,0.0
open_dishwasher,0.5263157894736842,0.4716981132075472,0.16387959866220736,0.25742574257425743
close_dishwasher,0.5217391304347826,0.6111111111111112,0.155893536121673,0.5
open_drawer_1,0.28113879003558717,0.40625,0.0,0.3722627737226277
close_drawer_1,0.6507936507936508,0.36607142857142855,0.0,0.5
open_drawer_2,0.379746835443038,0.873015873015873,0.0,0.0625
close_drawer_2,0.391304347826087,0.5151515151515151,0.0,0.125
open_drawer_3,0.6666666666666666,0.6875,0.25,0.16444444444444445
close_drawer_3,0.8314606741573034,0.5510204081632653,0.08695652173913043,0.25210084033613445
clean_table,0.9770992366412213,0.9760479041916168,0.9130434782608695,0.5614035087719298
drink_from_cup,0.8272980501392758,0.8658698539176627,0.835820895522388,0.8090909090909091
toggle_switch,0.336986301369863,0.5792079207920792,0.8,0.3346153846153846
