,0,1,2,3,4,5,6,7,8
null,0.224,0.29708222811671087,0.2530612244897959,0.5566037735849056,0.2713178294573643,0.3716417910447761,0.5292553191489362,0.3728813559322034,0.22727272727272727
biking,0.923582580115037,0.9280397022332506,0.8588328075709779,0.8872950819672131,0.8757679180887372,0.8966737438075018,0.9138149556400507,0.9673024523160763,0.5434782608695652
sitting,0.7886792452830189,0.92,0.9483471074380165,0.9199594731509625,0.8675373134328358,0.9330855018587361,0.37537537537537535,0.7692307692307693,0.0
standing,0.849445324881141,0.8884892086330936,0.6781836130306022,0.9838895281933256,0.7017133956386293,0.9511173184357542,0.0,0.4316546762589928,0.0
walking,0.0375,0.5755764304013663,0.3924731182795699,0.7934918648310388,0.7657142857142857,0.6582768635043562,0.42857142857142855,0.6854663774403471,0.0
stair up,0.13245033112582782,0.5537897310513448,0.2886149383611313,0.6784869976359338,0.22666666666666666,0.5589782118707739,0.15808823529411764,0.4375,0.315
stair down,0.26531326566328317,0.37899860917941586,0.3749352667011911,0.34009269988412516,0.3026381284221005,0.3680315737543167,0.2787524366471735,0.4538950715421304,0.4797047970479705
