,0,1,2,3
null,0.8576580398812049,0.9030774935113088,0.7823934400866404,0.9680950360627917
open_door_1,0.48314606741573035,0.4200743494423792,0.36333333333333334,0.1018867924528302
open_door_2,0.4661016949152542,0.1935483870967742,0.3620689655172414,0.17695473251028807
close_door_1,0.5705705705705706,0.2981132075471698,0.45018450184501846,0.32231404958677684
close_door_2,0.8085106382978723,0.5179153094462541,0.41156462585034015,0.25333333333333335
open_fridge,0.5236486486486487,0.4323671497584541,0.6621004566210046,0.14457831325301204
close_fridge,0.5150501672240803,0.33611111111111114,0.6563380281690141,0.18674698795180722
open_dishwasher,0.34285714285714286,0.29393939393939394,0.19383259911894274,0.08717948717948718
close_dishwasher,0.4719626168224299,0.11808118081180811,0.23318385650224216,0.23595505617977527
open_drawer_1,0.37037037037037035,0.10416666666666667,0.024390243902439025,0.025806451612903226
close_drawer_1,0.3157894736842105,0.12213740458015267,0.02531645569620253,0.044642857142857144
open_drawer_2,0.37894736842105264,0.006944444444444444,0.023809523809523808,0.007462686567164179
close_drawer_2,0.3259668508287293,0.05405405405405406,0.006802721088435374,0.016260162601626018
open_drawer_3,0.4331983805668016,0.07734806629834254,0.185,0.12987012987012986
close_drawer_3,0.3738738738738739,0.30917874396135264,0.21674876847290642,0.26973684210526316
clean_table,0.7635658914728682,0.33194154488517746,0.916030534351145,0.7784090909090909
drink_from_cup,0.3727206418672502,0.5469924812030075,0.17709251101321585,0.07838745800671892
toggle_switch,0.6467889908256881,0.38686131386861317,0.148,0.13736263736263737
