,0,1,2,3
null,0.8939416273584906,0.8368609125893348,0.8629692832764505,0.784447194719472
open_door_1,0.546031746031746,0.32753623188405795,0.5069767441860465,0.6585365853658537
open_door_2,0.6818181818181818,0.5242718446601942,0.5163934426229508,0.4673913043478261
close_door_1,0.581039755351682,0.43169398907103823,0.6130653266331658,0.6446280991735537
close_door_2,0.4634146341463415,0.7395348837209302,0.5170940170940171,0.57
open_fridge,0.2217453505007153,0.26207906295754024,0.16301292861157954,0.5581395348837209
close_fridge,0.29844961240310075,0.284037558685446,0.1273920174958994,0.6813186813186813
open_dishwasher,0.34782608695652173,0.2219679633867277,0.13707165109034267,0.27419354838709675
close_dishwasher,0.23653395784543327,0.18823529411764706,0.15072463768115943,0.3888888888888889
open_drawer_1,0.29411764705882354,0.32786885245901637,0.07142857142857142,0.08695652173913043
close_drawer_1,0.40601503759398494,0.42105263157894735,0.07407407407407407,0.38461538461538464
open_drawer_2,0.3103448275862069,0.08333333333333333,0.21052631578947367,0.08333333333333333
close_drawer_2,0.24180327868852458,0.3333333333333333,0.02127659574468085,0.25
open_drawer_3,0.4115384615384615,0.2641509433962264,0.27205882352941174,0.15873015873015872
close_drawer_3,0.4689265536723164,0.26666666666666666,0.30985915492957744,0.33884297520661155
clean_table,0.5397260273972603,0.9464285714285714,0.6997084548104956,0.8867313915857605
drink_from_cup,0.8363338788870703,0.7158671586715867,0.767175572519084,0.7777777777777778
toggle_switch,0.31194690265486724,0.43089430894308944,0.296,0.2976190476190476
