,0,1,2,3
null,0.908615978138563,0.9153993185406798,0.8625663628167886,0.9494152046783626
open_door_1,0.1407766990291262,0.17894736842105263,0.10476190476190476,0.056
open_door_2,0.17777777777777778,0.14545454545454545,0.45454545454545453,0.1792452830188679
close_door_1,0.5973154362416108,0.2857142857142857,0.8214285714285714,0.1326530612244898
close_door_2,0.7974683544303798,0.25961538461538464,0.3,0.09411764705882353
open_fridge,0.5348837209302325,0.42700729927007297,0.6901408450704225,0.23706896551724138
close_fridge,0.40350877192982454,0.44081632653061226,0.7028301886792453,0.18907563025210083
open_dishwasher,0.24193548387096775,0.02531645569620253,0.20652173913043478,0.0
close_dishwasher,0.07042253521126761,0.23308270676691728,0.18181818181818182,0.12
open_drawer_1,0.0,0.0136986301369863,0.0,0.0
close_drawer_1,0.0,0.0,0.0,0.0
open_drawer_2,0.0,0.0,0.0,0.0
close_drawer_2,0.0,0.0,0.0,0.0
open_drawer_3,0.04672897196261682,0.0641025641025641,0.06944444444444445,0.0847457627118644
close_drawer_3,0.22826086956521738,0.4819277108433735,0.4634146341463415,0.12962962962962962
clean_table,0.4444444444444444,0.07317073170731707,0.3880597014925373,0.0
drink_from_cup,0.008086253369272238,0.3215258855585831,0.005263157894736842,0.21568627450980393
toggle_switch,0.3023255813953488,0.2396694214876033,0.2235294117647059,0.32051282051282054
