,0,1,2,3
null,0.8354192740926157,0.7325272780890592,0.7561264822134387,0.785132743362832
open_door_1,0.8656716417910448,0.7102803738317757,0.7108753315649866,0.6875
open_door_2,0.8975069252077563,0.7542087542087543,0.6609880749574106,0.49473684210526314
close_door_1,0.9090909090909092,0.732484076433121,0.6777408637873754,0.772972972972973
close_door_2,0.7731481481481481,0.7888040712468193,0.2655601659751038,0.5956521739130436
open_fridge,0.04580152671755726,0.28448275862068967,0.21442495126705655,0.49565217391304356
close_fridge,0.0,0.4598930481283422,0.05677419354838709,0.0
open_dishwasher,0.5054945054945054,0.38754325259515576,0.33962264150943394,0.6125461254612545
close_dishwasher,0.5454545454545454,0.2705882352941177,0.19181585677749363,0.6440677966101694
open_drawer_1,0.6404494382022472,0.4651162790697675,0.0,0.32999999999999996
close_drawer_1,0.4,0.366412213740458,0.0,0.2
open_drawer_2,0.6367041198501872,0.6211180124223603,0.0,0.6015037593984962
close_drawer_2,0.6347826086956522,0.45360824742268036,0.0,0.5223880597014925
open_drawer_3,0.7099236641221374,0.42307692307692313,0.0,0.7342995169082126
close_drawer_3,0.7593984962406015,0.42162162162162165,0.0,0.6232876712328768
clean_table,0.7999999999999999,0.8935361216730038,0.9312977099236641,0.7664670658682635
drink_from_cup,0.894620486366986,0.9157458563535912,0.8535489667565139,0.88715953307393
toggle_switch,0.809688581314879,0.7609427609427609,0.6060606060606061,0.5625000000000001
