,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
climbing_down,0.8908070781182564,0.9136513157894737,0.9074285714285715,0.2976190476190476,0.8814968814968814,0.8405024743052911,0.2812006319115324,0.9671022983325822,0.9378673383711167,0.9424460431654677,0.898688915375447,0.8793929712460063,0.7003663003663003,0.8989751098096633,0.8882703777335984
climbing_up,0.7633262260127931,0.0,0.7749932632713554,0.3692468619246862,0.1869747899159664,0.49854791868344633,0.6302864938608458,0.44054054054054054,0.8138319260152794,0.31831395348837205,0.8228532792427316,0.7604590892262125,0.6536585365853659,0.5851216022889841,0.48341662880508857
jumping,0.9360730593607305,0.9567010309278349,0.984313725490196,0.9671361502347416,0.8933601609657947,0.9525773195876289,0.7824620573355819,0.08396946564885496,0.9715447154471545,0.6326530612244898,0.8957871396895788,0.9469548133595286,0.9829867674858224,0.8499095840867993,0.9620253164556962
lying,0.7976413830072366,0.8181016749926535,0.9640605296343001,0.7296601441812564,0.47053406998158387,0.9851030110935024,0.8220668220668219,0.26934673366834166,0.9802673456397201,0.95940240337772,0.7010069713400465,0.9812419146183701,0.6607281177381874,0.9561752988047808,0.9545032497678738
running,0.9898527004909984,0.6056074766355141,0.8865435356200527,0.5686486486486486,0.6407927332782823,0.9844179651695693,0.8982850384387935,0.9206253758268189,0.8495077355836849,0.9274119448698315,0.959395656279509,0.9860796374231143,0.9176967138981006,0.9699999999999999,0.9374217772215269
sitting,0.7361018084393838,0.013945380592678676,0.95955642530985,0.7596668649613325,0.7955911823647294,0.9368258859784283,0.6337162703713598,0.6035047178894666,0.9184027777777777,0.9550917141049968,0.7242620590352772,0.9823434991974318,0.7033457249070632,0.6055913978494624,0.9450076804915514
standing,0.6861924686192468,0.9706840390879479,0.8304498269896194,0.5520567375886525,0.6343779677113011,0.9089805825242718,0.36056838365896976,0.8582930756843801,0.8992117117117118,0.9079856313898866,0.6370118845500848,0.9489375198223913,0.790566037735849,0.7630541871921181,0.9154761904761904
walking,0.7701149425287356,0.4977951984321411,0.7616341030195383,0.7917421224194133,0.7091388400702988,0.7218831734960768,0.911705685618729,0.8041393235739526,0.8571428571428571,0.7800256081946222,0.8595348837209301,0.8444300097434232,0.2877122877122877,0.8102315935015555,0.7620724346076458
