,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
null,0.3862876254180602,0.31781376518218624,0.4658493870402802,0.4,0.46005509641873277,0.5818022747156606,0.5154185022026432,0.43777777777777777,0.516209476309227,0.42128279883381925,0.5721784776902887,0.4971590909090909,0.5193621867881549,0.5185185185185185,0.4937655860349127,0.4830508474576271,0.4521276595744681,0.4552590266875981,0.39635535307517084,0.37280701754385964,0.2877030162412993,0.44242424242424244,0.5290322580645161,0.570281124497992,0.647410358565737,0.47155963302752296,0.5329949238578681,0.6911487758945386,0.47863247863247865,0.4792332268370607
walking,0.9093567251461988,0.34299516908212563,0.7524271844660194,0.9952380952380953,0.9141414141414141,0.8811881188118812,0.8905472636815921,0.8160919540229885,0.8688524590163934,0.9946236559139785,0.9238095238095239,0.9723756906077348,0.935,0.0,0.8298969072164949,0.8232044198895028,0.7188940092165899,0.5527638190954773,0.6363636363636364,0.8944444444444445,0.2765957446808511,0.7865853658536586,0.9468599033816425,0.9803921568627451,0.7795275590551181,0.9174757281553398,0.96,0.8571428571428571,0.7127659574468085,0.9911504424778761
walking_upstairs,0.995,0.9787234042553191,0.9823788546255506,0.8040201005025126,0.6413043478260869,0.612565445026178,0.9576719576719577,0.8606060606060606,0.6702702702702703,0.4689265536723164,0.9701492537313433,0.8391959798994975,0.9855769230769231,0.9748743718592965,0.9016393442622951,0.9378238341968912,0.9301075268817204,0.9624413145539906,0.910828025477707,0.9641025641025641,0.994413407821229,0.823170731707317,0.9679144385026738,0.9357798165137615,0.7974683544303798,0.8669950738916257,0.9378238341968912,0.9844559585492227,0.7736842105263158,0.8127659574468085
walking_downstairs,0.844559585492228,0.7374301675977654,0.8461538461538461,0.9322033898305084,0.9885057471264368,0.9830508474576272,0.9337016574585635,0.5761589403973509,0.9651162790697675,0.9548387096774194,0.9548022598870056,0.9318181818181818,0.7016574585635359,0.7068965517241379,0.9698795180722891,0.9261363636363636,0.9257142857142857,0.33170731707317075,0.9605263157894737,0.9491525423728814,0.88,0.9539473684210527,0.5778894472361809,0.9619047619047619,0.5761904761904761,0.9738219895287958,0.9371428571428572,0.9545454545454546,0.9833333333333333,0.7236842105263158
sitting,0.9702380952380952,0.2289156626506024,0.6684782608695652,0.5229885057471264,0.7987421383647799,0.5888324873096447,0.3588235294117647,0.9575757575757575,0.425531914893617,0.4329896907216495,0.9685863874345549,0.422680412371134,0.72,0.3556701030927835,0.7616822429906542,0.12875536480686695,0.7035398230088495,0.7037037037037037,0.5612648221343873,0.6752136752136753,0.20618556701030927,0.908256880733945,0.7521008403361344,0.9590163934426229,0.801762114537445,0.9487179487179487,0.9641434262948207,0.3035019455252918,1.0,0.9734513274336283
standing,0.9845360824742269,0.9045226130653267,0.8280542986425339,0.7806122448979592,0.19801980198019803,0.8627450980392157,0.9057591623036649,0.88,0.68,0.4378698224852071,0.9502762430939227,0.9444444444444444,0.9248826291079812,0.7476635514018691,0.9090909090909091,0.44649446494464945,0.9471830985915493,0.9485294117647058,0.9652509652509652,0.5789473684210527,0.8629283489096573,0.920704845814978,0.8442622950819673,0.8729508196721312,0.9230769230769231,0.9471698113207547,0.9609929078014184,0.6801470588235294,0.502127659574468,0.5381165919282511
laying,0.7965116279069767,0.96045197740113,0.9683257918552036,0.9680851063829787,0.978021978021978,0.8442211055276382,0.615819209039548,0.9378238341968912,0.7905759162303665,0.9473684210526315,0.9458128078817734,0.9439252336448598,0.9672897196261683,0.9190751445086706,0.9296875,0.9877049180327869,0.90625,0.9510204081632653,0.9930795847750865,0.9914163090128756,0.9411764705882353,0.928,0.9879032258064516,0.9840637450199203,0.7290076335877863,0.9923664122137404,0.9618320610687023,0.6974169741697417,0.9875,0.9764705882352941
stand_to_sit,0.3684210526315789,0.625,0.35294117647058826,0.2,0.4,0.1111111111111111,0.09090909090909091,0.08333333333333333,0.0,0.23076923076923078,0.4,0.2631578947368421,0.21052631578947367,0.25,0.5384615384615384,0.1111111111111111,0.26666666666666666,0.4230769230769231,0.11764705882352941,0.38095238095238093,0.0625,0.17647058823529413,0.1111111111111111,0.2631578947368421,0.16666666666666666,0.46153846153846156,0.05555555555555555,0.2857142857142857,0.375,0.23529411764705882
sit_to_stand,0.3125,0.38461538461538464,0.3333333333333333,0.35714285714285715,0.3076923076923077,0.15384615384615385,0.3333333333333333,0.3333333333333333,0.1,0.125,0.23076923076923078,0.25,0.5333333333333333,0.23076923076923078,0.46153846153846156,0.6,0.375,0.4444444444444444,0.15384615384615385,0.4666666666666667,0.6428571428571429,0.1875,0.21428571428571427,0.5,0.23529411764705882,0.26666666666666666,0.0,0.46153846153846156,0.2,0.2857142857142857
sit_to_lie,0.6190476190476191,0.7894736842105263,0.7647058823529411,0.4782608695652174,0.75,0.5625,0.5217391304347826,0.6,0.10526315789473684,0.23529411764705882,0.47368421052631576,0.8333333333333334,0.6363636363636364,0.30434782608695654,0.65,0.45,0.6666666666666666,0.7272727272727273,0.5263157894736842,0.5862068965517241,0.25,0.6,0.5714285714285714,0.7727272727272727,0.631578947368421,0.65,0.43478260869565216,0.0,0.5555555555555556,0.4583333333333333
