,0,1,2,3
null,0.8687712782420304,0.9087953456536618,0.92946959304984,0.9134480688413048
open_door_1,0.23809523809523808,0.3069306930693069,0.47619047619047616,0.35374149659863946
open_door_2,0.3230769230769231,0.3113207547169811,0.4772727272727273,0.25287356321839083
close_door_1,0.2968036529680365,0.28,0.34234234234234234,0.28272251308900526
close_door_2,0.31645569620253167,0.53125,0.45121951219512196,0.44761904761904764
open_fridge,0.13513513513513514,0.19594594594594594,0.22459893048128343,0.408
close_fridge,0.15865384615384615,0.2832512315270936,0.2491961414790997,0.31277533039647576
open_dishwasher,0.104,0.19333333333333333,0.11442786069651742,0.1509433962264151
close_dishwasher,0.10989010989010989,0.20833333333333334,0.09263157894736843,0.3118279569892473
open_drawer_1,0.01694915254237288,0.10526315789473684,0.22916666666666666,0.11842105263157894
close_drawer_1,0.08,0.20833333333333334,0.2755102040816326,0.2608695652173913
open_drawer_2,0.16,0.0,0.08695652173913043,0.19117647058823528
close_drawer_2,0.19642857142857142,0.0,0.25,0.3333333333333333
open_drawer_3,0.25806451612903225,0.25,0.4189189189189189,0.1702127659574468
close_drawer_3,0.18487394957983194,0.24358974358974358,0.25925925925925924,0.1864406779661017
clean_table,0.22988505747126436,0.6153846153846154,0.3695652173913043,0.695906432748538
drink_from_cup,0.19230769230769232,0.19969512195121952,0.8009708737864077,0.5858585858585859
toggle_switch,0.20202020202020202,0.1276595744680851,0.1360544217687075,0.16551724137931034
