,0,1,2,3
null,0.7941717357476304,0.8109015955416444,0.7670754716981132,0.8205842696629213
open_door_1,0.02252252252252252,0.18787878787878787,0.21739130434782608,0.23636363636363636
open_door_2,0.09375,0.18032786885245902,0.23595505617977527,0.1286549707602339
close_door_1,0.2145214521452145,0.11666666666666667,0.24203821656050956,0.2297872340425532
close_door_2,0.18796992481203006,0.2537313432835821,0.2740740740740741,0.32867132867132864
open_fridge,0.055970149253731345,0.1668584579976985,0.20812685827552033,0.16666666666666666
close_fridge,0.0953757225433526,0.21455223880597016,0.22827687776141384,0.1802030456852792
open_dishwasher,0.09798994974874371,0.1039426523297491,0.08518518518518518,0.06451612903225806
close_dishwasher,0.08583690987124463,0.09569377990430622,0.0830188679245283,0.20863309352517986
open_drawer_1,0.011428571428571429,0.022222222222222223,0.11956521739130435,0.07086614173228346
close_drawer_1,0.02247191011235955,0.0641025641025641,0.2076923076923077,0.09836065573770492
open_drawer_2,0.043010752688172046,0.0,0.02702702702702703,0.1262135922330097
close_drawer_2,0.09166666666666666,0.0,0.09803921568627451,0.03773584905660377
open_drawer_3,0.18018018018018017,0.08571428571428572,0.26956521739130435,0.15748031496062992
close_drawer_3,0.1164021164021164,0.13380281690140844,0.14788732394366197,0.16666666666666666
clean_table,0.15384615384615385,0.07441860465116279,0.33116883116883117,0.43911439114391143
drink_from_cup,0.00655307994757536,0.1468609865470852,0.2700490998363339,0.2642369020501139
toggle_switch,0.12121212121212122,0.037037037037037035,0.09433962264150944,0.15
