,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
null,0.7464566929133858,0.6797853309481217,0.7293354943273906,0.7655172413793103,0.6796116504854369,0.5329441201000834,0.7654075546719682,0.6708407871198568,0.5052160953800298,0.75,0.729064039408867,0.5914786967418546,0.7034068136272545,0.6245353159851301,0.7568807339449541,0.795483061480552,0.7401709401709402,0.7943786982248521,0.7214428857715431,0.7529411764705882,0.6869409660107334,0.7281553398058253,0.6918918918918919,0.8091603053435115,0.6005873715124816,0.6849557522123894,0.7841726618705036,0.6085578446909667,0.7888198757763976,0.5372023809523809
walking,0.7916666666666666,0.31981981981981983,0.6973684210526315,0.812,0.799163179916318,0.7916666666666666,0.7169811320754716,0.5625,0.7355769230769231,0.5202952029520295,0.6934306569343066,0.7608695652173914,0.6666666666666666,0.0730593607305936,0.799163179916318,0.7777777777777778,0.578125,0.6808510638297872,0.7707317073170732,0.7836538461538461,0.2268041237113402,0.6175115207373272,0.7807692307692308,0.784,0.5129032258064516,0.712280701754386,0.7927927927927928,0.672645739910314,0.832579185520362,0.6727272727272727
walking_upstairs,0.8828828828828829,0.4460431654676259,0.8627450980392157,0.9038461538461539,0.89,0.9170731707317074,0.7446808510638298,0.7740384615384616,0.8516746411483254,0.624390243902439,0.9339622641509434,0.9414634146341463,0.9147982062780269,0.4768856447688564,0.9270833333333334,0.8442211055276382,0.6503496503496503,0.704225352112676,0.8928571428571429,0.8732394366197183,0.5271084337349398,0.8817204301075269,0.900497512437811,0.9469026548672567,0.7791164658634538,0.918552036199095,0.8407079646017699,0.7932489451476793,0.9356435643564357,0.8983739837398373
walking_downstairs,0.8221153846153846,0.7553191489361702,0.7627118644067796,0.8480392156862745,0.8808290155440415,0.9510869565217391,0.8686868686868687,0.6941176470588235,0.8477157360406091,0.7014218009478673,0.9157894736842105,0.9351351351351351,0.7593582887700535,0.7798165137614679,0.9060773480662984,0.9347826086956522,0.9148936170212766,0.7524271844660194,0.8031914893617021,0.9301075268817204,0.9090909090909091,0.7872340425531915,0.875,0.9406392694063926,0.5833333333333334,0.9215686274509803,0.9447513812154696,0.9301075268817204,0.9468085106382979,0.919831223628692
sitting,0.935672514619883,0.34594594594594597,0.8994708994708994,0.8539325842696629,0.7457627118644068,0.7892156862745098,0.7953216374269005,0.861878453038674,0.24102564102564103,0.3942307692307692,0.7395833333333334,0.6091370558375635,0.9438202247191011,0.6461538461538462,0.9308755760368663,0.4827586206896552,0.804,0.9347826086956522,0.75,0.7521367521367521,0.6847457627118644,0.6595744680851063,0.7120622568093385,0.9488188976377953,0.6784452296819788,0.8705035971223022,0.5476190476190477,0.26356589147286824,0.9532710280373832,0.757679180887372
standing,0.8217391304347826,0.5580524344569289,0.8038461538461539,0.84,0.7395348837209302,0.8211009174311926,0.7965367965367965,0.9108910891089109,0.4028436018957346,0.5326460481099656,0.7953488372093023,0.6788079470198676,0.7523364485981309,0.7533039647577092,0.84,0.47761194029850745,0.8506493506493507,0.8161993769470405,0.8992805755395683,0.8152173913043478,0.5747422680412371,0.8143939393939394,0.6504065040650406,0.92,0.6288343558282209,0.8098360655737705,0.8053097345132744,0.648989898989899,0.8560311284046692,0.5643564356435643
laying,0.9213483146067416,0.9611111111111111,0.9642857142857143,0.9479166666666666,0.9351351351351351,0.5171232876712328,0.9116022099447514,0.6205128205128205,0.7216494845360825,0.867579908675799,0.9146919431279621,0.9490740740740741,0.9631336405529954,0.8146067415730337,0.8185328185328186,0.8996282527881041,0.9420849420849421,0.9357429718875502,0.8175675675675675,0.9535864978902954,0.9283387622149837,0.9404761904761905,0.9683794466403162,0.9841897233201581,0.8825757575757576,0.9626865671641791,0.9660377358490566,0.9638989169675091,0.967479674796748,0.9416342412451362
stand_to_sit,0.64,0.18032786885245902,0.45161290322580644,0.5,0.26666666666666666,0.5151515151515151,0.45454545454545453,0.5882352941176471,0.03571428571428571,0.35714285714285715,0.6,0.5,0.5135135135135135,0.4666666666666667,0.5217391304347826,0.1794871794871795,0.5909090909090909,0.4358974358974359,0.5185185185185185,0.26785714285714285,0.20512820512820512,0.6153846153846154,0.1111111111111111,0.5454545454545454,0.30434782608695654,0.21875,0.6,0.24691358024691357,0.5925925925925926,0.29411764705882354
sit_to_stand,0.5652173913043478,0.2608695652173913,0.6470588235294118,0.5,0.55,0.6,0.4666666666666667,0.35,0.10526315789473684,0.11363636363636363,0.42857142857142855,0.5714285714285714,0.7222222222222222,0.3333333333333333,0.6470588235294118,0.3076923076923077,0.5416666666666666,0.8421052631578947,0.11594202898550725,0.23728813559322035,0.18181818181818182,0.29411764705882354,0.7333333333333333,0.5882352941176471,0.42105263157894735,0.3684210526315789,0.14492753623188406,0.5217391304347826,0.42857142857142855,0.5652173913043478
sit_to_lie,0.8,0.7272727272727273,0.7142857142857143,0.7096774193548387,0.7241379310344828,0.46875,0.7142857142857143,0.6666666666666666,0.3333333333333333,0.3076923076923077,0.59375,0.6956521739130435,0.8260869565217391,0.0,0.6129032258064516,0.325,0.5294117647058824,0.6333333333333333,0.5483870967741935,0.43243243243243246,0.52,0.6666666666666666,0.2857142857142857,0.875,0.5,0.6,0.2903225806451613,0.0,0.45,0.5588235294117647
