,0,1,2,3
null,0.8942391736193881,0.893913634818089,0.8657563025210083,0.905117322796234
open_door_1,0.19444444444444445,0.40384615384615385,0.21428571428571427,0.21481481481481482
open_door_2,0.3088235294117647,0.2774566473988439,0.1917808219178082,0.182648401826484
close_door_1,0.26612903225806456,0.2481751824817518,0.41237113402061853,0.24390243902439027
close_door_2,0.4677060133630289,0.45989304812834225,0.30188679245283023,0.32592592592592595
open_fridge,0.31150442477876106,0.2923497267759563,0.2899628252788104,0.2543640897755611
close_fridge,0.32286995515695066,0.30313588850174217,0.2971985383678441,0.31666666666666665
open_dishwasher,0.12903225806451613,0.2216216216216216,0.10068649885583525,0.10909090909090909
close_dishwasher,0.17254901960784313,0.192,0.1513761467889908,0.30414746543778803
open_drawer_1,0.07317073170731708,0.072992700729927,0.048192771084337345,0.06451612903225806
close_drawer_1,0.26993865030674846,0.17475728155339806,0.06976744186046512,0.10714285714285714
open_drawer_2,0.0784313725490196,0.0,0.030303030303030304,0.11764705882352941
close_drawer_2,0.06666666666666667,0.0,0.10714285714285714,0.03571428571428571
open_drawer_3,0.39590443686006827,0.17600000000000002,0.27586206896551724,0.2564102564102564
close_drawer_3,0.3405797101449276,0.24489795918367346,0.1651376146788991,0.26373626373626374
clean_table,0.35454545454545455,0.20920502092050208,0.3893805309734513,0.573394495412844
drink_from_cup,0.041025641025641026,0.33684210526315794,0.22652757078986588,0.21315192743764175
toggle_switch,0.14285714285714288,0.1048689138576779,0.10958904109589042,0.22222222222222224
