,0,1,2,3
null,0.9045169586883137,0.8739300257624865,0.8256035259941901,0.9041910331384015
open_door_1,0.13592233009708737,0.4421052631578947,0.17142857142857143,0.232
open_door_2,0.23333333333333334,0.21818181818181817,0.1590909090909091,0.18867924528301888
close_door_1,0.2214765100671141,0.20238095238095238,0.47619047619047616,0.45918367346938777
close_door_2,0.6645569620253164,0.41346153846153844,0.26666666666666666,0.25882352941176473
open_fridge,0.5116279069767442,0.3905109489051095,0.5492957746478874,0.21982758620689655
close_fridge,0.42105263157894735,0.3551020408163265,0.5754716981132075,0.31932773109243695
open_dishwasher,0.0967741935483871,0.25949367088607594,0.2391304347826087,0.0759493670886076
close_dishwasher,0.30985915492957744,0.18045112781954886,0.3333333333333333,0.44
open_drawer_1,0.05084745762711865,0.0684931506849315,0.03636363636363636,0.05
close_drawer_1,0.3333333333333333,0.15254237288135594,0.05084745762711865,0.06818181818181818
open_drawer_2,0.05555555555555555,0.0,0.018867924528301886,0.10416666666666667
close_drawer_2,0.04,0.0,0.08333333333333333,0.02040816326530612
open_drawer_3,0.5420560747663551,0.14102564102564102,0.2777777777777778,0.6779661016949152
close_drawer_3,0.5108695652173914,0.3614457831325301,0.21951219512195122,0.4444444444444444
clean_table,0.6190476190476191,0.12195121951219512,0.6567164179104478,0.5707762557077626
drink_from_cup,0.0215633423180593,0.5667574931880109,0.13333333333333333,0.13165266106442577
toggle_switch,0.12790697674418605,0.11570247933884298,0.1411764705882353,0.24358974358974358
