,0,1,2,3
null,0.7926350350865898,0.7877005016411718,0.6944819259995739,0.8046019532406037
open_door_1,0.3976470588235294,0.21543408360128619,0.2268370607028754,0.2976588628762542
open_door_2,0.4536489151873767,0.22274881516587677,0.36319612590799033,0.16731517509727625
close_door_1,0.5,0.25951557093425603,0.39172749391727496,0.45321637426900585
close_door_2,0.4726027397260274,0.05787781350482315,0.4197247706422018,0.4621409921671018
open_fridge,0.18375241779497098,0.15284552845528454,0.11737978038621734,0.13636363636363635
close_fridge,0.1581196581196581,0.17320261437908496,0.14240506329113925,0.09307359307359307
open_dishwasher,0.16,0.09113300492610837,0.07196969696969698,0.13588850174216027
close_dishwasher,0.16080402010050251,0.10266159695817491,0.12977983777520277,0.10756972111553785
open_drawer_1,0.13304721030042918,0.06093189964157706,0.0,0.0
close_drawer_1,0.14136125654450263,0.09216589861751152,0.0,0.0
open_drawer_2,0.1559633027522936,0.006578947368421052,0.0,0.0072992700729927005
close_drawer_2,0.21846153846153846,0.08376963350785341,0.0,0.07602339181286549
open_drawer_3,0.1935483870967742,0.029556650246305417,0.048034934497816595,0.2248062015503876
close_drawer_3,0.268389662027833,0.18393782383419688,0.15894039735099338,0.2074074074074074
clean_table,0.6637426900584795,0.448559670781893,0.678082191780822,0.6484018264840182
drink_from_cup,0.39080459770114945,0.5234954657873042,0.35384615384615387,0.5349514563106796
toggle_switch,0.33693693693693694,0.29949238578680204,0.13432835820895522,0.3744493392070485
