,0,1,2,3
null,0.898489381887178,0.8269293283921721,0.8944480014634593,0.8626844359828653
open_door_1,0.7100840336134454,0.6146788990825688,0.8452380952380952,0.7235772357723578
open_door_2,0.6005221932114883,0.39662447257383965,0.6976744186046512,0.7543859649122807
close_door_1,0.5690021231422505,0.7575757575757576,0.5348837209302325,0.6078431372549019
close_door_2,0.519774011299435,0.8181818181818182,0.563076923076923,0.5283582089552239
open_fridge,0.30063291139240506,0.31864406779661014,0.12335853561480302,0.1969111969111969
close_fridge,0.18853503184713377,0.29608938547486036,0.15517241379310345,0.24855491329479767
open_dishwasher,0.25196850393700787,0.3274336283185841,0.11209439528023599,0.29770992366412213
close_dishwasher,0.25806451612903225,0.17475728155339806,0.14893617021276595,0.27
open_drawer_1,0.30392156862745096,0.16346153846153846,0.0,0.0
close_drawer_1,0.574468085106383,0.18867924528301888,0.0,0.0
open_drawer_2,0.5483870967741935,0.1111111111111111,0.0,0.25
close_drawer_2,0.3302325581395349,0.16666666666666666,0.0,0.21311475409836064
open_drawer_3,0.2670157068062827,0.21428571428571427,0.275,0.35802469135802467
close_drawer_3,0.3245192307692308,0.284,0.32653061224489793,0.24925816023738873
clean_table,0.729903536977492,0.9688888888888889,0.868421052631579,0.7675675675675676
drink_from_cup,0.9628318584070796,0.8099489795918368,0.813780260707635,0.8008720930232558
toggle_switch,0.3568702290076336,0.4957983193277311,0.34615384615384615,0.6538461538461539
