,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
null,0.5341040462427746,0.5337001375515819,0.6252587991718427,0.503793626707132,0.5404475043029259,0.44030808729139925,0.5938303341902312,0.5618915159944368,0.528395061728395,0.5705824284304047,0.6602254428341384,0.6291390728476821,0.6296809986130374,0.5789473684210527,0.6027820710973726,0.5732368896925859,0.5792474344355758,0.5743801652892562,0.5915875169606514,0.49504950495049505,0.35093696763202725,0.5743589743589743,0.5790816326530612,0.670547147846333,0.6426299045599152,0.5661764705882353,0.6526315789473685,0.6298533218291631,0.6305555555555556,0.5783132530120482
walking,0.800561797752809,0.39871382636655944,0.7196652719665271,0.6943521594684386,0.7276264591439688,0.7168316831683168,0.7124463519313305,0.6036036036036035,0.6332737030411449,0.6282722513089005,0.7717842323651452,0.70995670995671,0.7434343434343436,0.0,0.7168141592920355,0.7410926365795726,0.631336405529954,0.5776566757493188,0.634020618556701,0.7124010554089711,0.13513513513513514,0.6770025839793281,0.6464285714285714,0.7797270955165692,0.7236842105263157,0.6854130052724078,0.7950819672131147,0.7589285714285715,0.5290023201856149,0.6914728682170541
walking_upstairs,0.7595419847328244,0.578125,0.8462998102466793,0.7944444444444445,0.8011695906432748,0.6684782608695652,0.9140049140049139,0.8140161725067385,0.662379421221865,0.5960264900662251,0.8647450110864745,0.8702290076335878,0.8395061728395061,0.48792884371029227,0.8206388206388207,0.8290398126463701,0.709016393442623,0.5985401459854015,0.8131868131868132,0.7628458498023716,0.5353383458646617,0.835820895522388,0.8933002481389578,0.9541284403669725,0.826722338204593,0.910025706940874,0.8325358851674641,0.863013698630137,0.7391304347826088,0.8232558139534883
walking_downstairs,0.9005524861878452,0.86875,0.8379888268156425,0.8806366047745358,0.8571428571428572,0.8188235294117647,0.8629441624365481,0.6827586206896552,0.9385474860335195,0.8620689655172413,0.9710982658959538,0.8812664907651715,0.8354430379746836,0.7986348122866894,0.9019607843137255,0.935933147632312,0.9248554913294799,0.4870848708487085,0.7789473684210527,0.9283667621776504,0.9212121212121211,0.8333333333333334,0.7365591397849461,0.9571428571428572,0.7362318840579709,0.9051094890510949,0.9243697478991596,0.9205479452054794,0.688715953307393,0.8514851485148516
sitting,0.9702380952380952,0.37254901960784315,0.7948717948717949,0.6617100371747212,0.5400593471810089,0.7569230769230769,0.23834196891191708,0.9602446483180428,0.33076923076923076,0.3582089552238807,0.9187675070028011,0.7739938080495357,0.8327868852459017,0.3404255319148936,0.948905109489051,0.3070539419087137,0.7936507936507936,0.8106666666666666,0.7444168734491314,0.7138964577656676,0.34090909090909094,0.944954128440367,0.9268292682926829,0.9734151329243353,0.7466666666666667,0.9650092081031307,0.9737373737373738,0.5227272727272728,0.7689463955637706,0.7133550488599348
standing,0.6563039723661485,0.6654545454545455,0.6628571428571428,0.6408163265306123,0.44329896907216493,0.7483870967741936,0.599647266313933,0.7586206896551725,0.5590361445783132,0.44314868804664725,0.848780487804878,0.808,0.7740667976424362,0.6606822262118491,0.8839506172839506,0.4046822742474916,0.6827411167512689,0.6573604060913706,0.9114391143911438,0.682842287694974,0.6471861471861472,0.7145299145299144,0.7984644913627639,0.7926605504587156,0.7422680412371134,0.7774294670846396,0.9156626506024096,0.6559485530546625,0.5501165501165501,0.6650124069478909
laying,0.9289940828402367,0.9715909090909091,0.9771689497716893,0.947945205479452,0.964769647696477,0.3937360178970918,0.9244186046511629,0.9130434782608695,0.7378640776699029,0.953995157384988,0.9578163771712158,0.9523809523809522,0.9741176470588236,0.9501466275659823,0.9518072289156626,0.8561278863232681,0.9428007889546351,0.9628099173553718,0.9025157232704402,0.9766454352441613,0.9697986577181208,0.9484536082474226,0.9818913480885312,0.978131212723658,0.8362068965517241,0.9701492537313432,0.970873786407767,0.6619385342789598,0.9854469854469855,0.9679999999999999
stand_to_sit,0.2318840579710145,0.1282051282051282,0.27118644067796605,0.2,0.380952380952381,0.14285714285714288,0.0,0.1764705882352941,0.08333333333333334,0.1142857142857143,0.29166666666666663,0.20689655172413793,0.2127659574468085,0.21428571428571427,0.17391304347826086,0.06896551724137931,0.2424242424242424,0.17500000000000002,0.0,0.13333333333333333,0.14084507042253522,0.20689655172413793,0.0,0.37499999999999994,0.125,0.4545454545454546,0.13793103448275862,0.47058823529411764,0.3448275862068966,0.08333333333333333
sit_to_stand,0.25,0.29629629629629634,0.4444444444444445,0.3157894736842105,0.41666666666666663,0.21052631578947367,0.39999999999999997,0.5,0.0,0.05555555555555555,0.5384615384615384,0.4,0.4000000000000001,0.2580645161290323,0.24999999999999994,0.2608695652173913,0.5116279069767441,0.4210526315789474,0.10526315789473684,0.32,0.21951219512195122,0.25,0.3157894736842105,0.5599999999999999,0.14285714285714285,0.33333333333333337,0.0,0.4,0.28571428571428575,0.16666666666666663
sit_to_lie,0.4,0.5423728813559322,0.48148148148148157,0.39999999999999997,0.5,0.2823529411764706,0.6086956521739131,0.48000000000000004,0.21428571428571427,0.2222222222222222,0.391304347826087,0.5581395348837209,0.5263157894736843,0.391304347826087,0.3636363636363636,0.20512820512820515,0.5666666666666667,0.523076923076923,0.425531914893617,0.425,0.18918918918918917,0.5789473684210527,0.5185185185185185,0.5161290322580645,0.40740740740740744,0.4912280701754387,0.41509433962264153,0.08,0.4666666666666667,0.43333333333333335
