,0,1,2,3
null,0.8884881912035073,0.9515016685205784,0.7624352131198268,0.9087823504454815
open_door_1,0.48314606741573035,0.2936802973977695,0.30666666666666664,0.33962264150943394
open_door_2,0.4858757062146893,0.24372759856630824,0.7270114942528736,0.20164609053497942
close_door_1,0.7687687687687688,0.39622641509433965,0.7232472324723247,0.6818181818181818
close_door_2,0.8328267477203647,0.3322475570032573,0.22108843537414966,0.6488888888888888
open_fridge,0.23310810810810811,0.13526570048309178,0.6255707762557078,0.37349397590361444
close_fridge,0.35785953177257523,0.24444444444444444,0.7098591549295775,0.1355421686746988
open_dishwasher,0.11904761904761904,0.1484848484848485,0.22026431718061673,0.26153846153846155
close_dishwasher,0.4439252336448598,0.16974169741697417,0.3901345291479821,0.25280898876404495
open_drawer_1,0.20987654320987653,0.0,0.006097560975609756,0.03225806451612903
close_drawer_1,0.21637426900584794,0.022900763358778626,0.056962025316455694,0.017857142857142856
open_drawer_2,0.08421052631578947,0.09027777777777778,0.0,0.30597014925373134
close_drawer_2,0.35359116022099446,0.04504504504504504,0.034013605442176874,0.13821138211382114
open_drawer_3,0.17813765182186234,0.30939226519337015,0.02,0.6038961038961039
close_drawer_3,0.509009009009009,0.178743961352657,0.11822660098522167,0.7302631578947368
clean_table,0.9108527131782945,0.325678496868476,0.9541984732824428,0.8948863636363636
drink_from_cup,0.31582786287381476,0.6522556390977443,0.4819383259911894,0.6192609182530795
toggle_switch,0.6834862385321101,0.4197080291970803,0.36,0.3791208791208791
