,0,1,2,3
null,0.36480938416422287,0.41706813489332417,0.3573859768550034,0.33596318211702825
open_door_1,0.7814569536423841,0.877906976744186,0.601010101010101,0.8057553956834532
open_door_2,0.9181286549707602,0.9408284023668639,0.10599078341013825,0.47794117647058826
close_door_1,0.9005524861878453,0.7845303867403315,0.3689839572192513,0.9726027397260274
close_door_2,0.9411764705882353,0.6995073891625616,0.07804878048780488,0.9078014184397163
open_fridge,0.3170731707317073,0.5971223021582733,0.10191082802547771,0.4326923076923077
close_fridge,0.296875,0.45454545454545453,0.08088235294117647,0.0625
open_dishwasher,0.6266666666666667,0.27325581395348836,0.6716417910447762,0.3050847457627119
close_dishwasher,0.7517241379310344,0.3829787234042553,0.84251968503937,0.8504672897196262
open_drawer_1,0.8773584905660378,0.6416666666666667,0.07207207207207207,0.75
close_drawer_1,0.7019230769230769,0.9142857142857143,0.009708737864077669,0.6376811594202898
open_drawer_2,0.4224137931034483,0.2765957446808511,0.05357142857142857,0.25882352941176473
close_drawer_2,0.4174757281553398,0.05555555555555555,0.3274336283185841,0.23684210526315788
open_drawer_3,0.6618705035971223,0.09,0.6614173228346457,0.673469387755102
close_drawer_3,0.916030534351145,0.3467741935483871,0.8416666666666667,0.4536082474226804
clean_table,0.9187817258883249,0.7619047619047619,0.9441624365482234,0.9384615384615385
drink_from_cup,0.8320126782884311,0.9842180774748924,0.8663101604278075,0.783427495291902
toggle_switch,0.984251968503937,0.9727891156462585,0.0783132530120482,0.95
