,0,1,2,3
null,0.8843795019551348,0.887588122196112,0.86557795627427,0.9007367196587825
open_door_1,0.30819672131147535,0.4018264840182649,0.2676056338028169,0.28906250000000006
open_door_2,0.3929824561403509,0.20134228187919462,0.30851063829787234,0.13065326633165827
close_door_1,0.3372781065088757,0.27428571428571424,0.4827586206896552,0.2298136645962733
close_door_2,0.39755351681957185,0.6294416243654822,0.22556390977443608,0.3636363636363636
open_fridge,0.2782608695652174,0.27826086956521745,0.27973199329983245,0.332409972299169
close_fridge,0.33160621761658027,0.26151012891344383,0.3059548254620123,0.33766233766233766
open_dishwasher,0.1818181818181818,0.2689075630252101,0.12707182320441987,0.1081081081081081
close_dishwasher,0.15319148936170213,0.2125,0.17560975609756097,0.31137724550898205
open_drawer_1,0.11042944785276074,0.09090909090909091,0.043478260869565216,0.1090909090909091
close_drawer_1,0.21276595744680854,0.16,0.09999999999999999,0.10526315789473682
open_drawer_2,0.04958677685950413,0.0,0.05633802816901408,0.07272727272727272
close_drawer_2,0.03636363636363637,0.04,0.1212121212121212,0.0
open_drawer_3,0.34402332361516036,0.28205128205128205,0.24242424242424243,0.2248995983935743
close_drawer_3,0.34,0.2196969696969697,0.29133858267716534,0.22907488986784144
clean_table,0.42666666666666664,0.1818181818181818,0.48826291079812206,0.5775656324582339
drink_from_cup,0.17463617463617465,0.33742833742833744,0.4582278481012659,0.04568527918781726
toggle_switch,0.1589958158995816,0.09777777777777778,0.18292682926829268,0.15384615384615385
