,0,1,2,3
null,0.7011159631246967,0.5923507462686567,0.8354186717998076,0.8759328358208955
open_door_1,0.655367231638418,0.6444444444444445,0.8,0.5038759689922481
open_door_2,0.5102040816326531,0.7746478873239436,0.6284153005464481,0.5394736842105263
close_door_1,0.8395061728395061,0.8,0.6796116504854369,0.24149659863945577
close_door_2,0.6534090909090909,0.6120218579234973,0.6774193548387096,0.42696629213483145
open_fridge,0.0,0.32941176470588235,0.08082706766917293,0.26
close_fridge,0.5714285714285714,0.410958904109589,0.07142857142857142,0.0
open_dishwasher,0.4245810055865922,0.4146341463414634,0.1685823754789272,0.3655913978494624
close_dishwasher,0.31952662721893493,0.44,0.11258278145695365,0.3013698630136986
open_drawer_1,0.2962962962962963,0.29838709677419356,0.0,0.3442622950819672
close_drawer_1,0.2857142857142857,0.4375,0.0,0.5714285714285714
open_drawer_2,0.5370370370370371,0.6145833333333334,0.0,0.6274509803921569
close_drawer_2,0.5357142857142857,0.5,0.0,0.6
open_drawer_3,0.64,0.8148148148148148,0.875,0.41333333333333333
close_drawer_3,0.8723404255319149,0.7966101694915254,0.05555555555555555,0.2708333333333333
clean_table,0.8717948717948718,0.9858490566037735,0.863013698630137,0.6292682926829268
drink_from_cup,0.9,0.9367909238249594,0.7549167927382754,0.9361702127659575
toggle_switch,0.5207373271889401,0.7478991596638656,0.16666666666666666,0.34285714285714286
