,0,1,2,3
null,0.8475073313782991,0.8740536820371645,0.5908781484002723,0.6173570019723866
open_door_1,0.7682119205298014,0.6744186046511628,0.3434343434343434,0.4676258992805755
open_door_2,0.8771929824561403,0.3254437869822485,0.5299539170506913,0.3014705882352941
close_door_1,0.7513812154696132,0.5082872928176796,0.37433155080213903,0.9726027397260274
close_door_2,0.6764705882352942,0.5517241379310345,0.3073170731707317,0.2695035460992908
open_fridge,0.0,0.2014388489208633,0.5477707006369427,0.375
close_fridge,0.03125,0.24793388429752067,0.35294117647058826,0.0
open_dishwasher,0.5066666666666667,0.09883720930232558,0.3283582089552239,0.576271186440678
close_dishwasher,0.3724137931034483,0.15602836879432624,0.4015748031496063,0.205607476635514
open_drawer_1,0.07547169811320754,0.6166666666666667,0.0,0.45652173913043476
close_drawer_1,0.019230769230769232,0.6,0.0,0.057971014492753624
open_drawer_2,0.5,0.6276595744680851,0.0,0.3764705882352941
close_drawer_2,0.4368932038834951,0.2222222222222222,0.0,0.039473684210526314
open_drawer_3,0.5755395683453237,0.22,0.05511811023622047,0.3163265306122449
close_drawer_3,0.31297709923664124,0.3790322580645161,0.008333333333333333,0.8041237113402062
clean_table,0.8629441624365483,0.7655677655677655,0.9593908629441624,0.9923076923076923
drink_from_cup,0.7702060221870047,0.8292682926829268,0.8894830659536542,0.7457627118644068
toggle_switch,0.889763779527559,0.6054421768707483,0.006024096385542169,0.84
