,0,1,2,3,4,5,6,7,8
null,0.19971469329529243,0.3804347826086957,0.39383938393839385,0.5137614678899083,0.2427781192378611,0.35185185185185186,0.6287262872628726,0.2905759162303665,0.3633217993079585
biking,0.95578231292517,0.9476843910806175,0.9587719298245614,0.9190064794816415,0.9793195463642428,0.9604974396488661,0.7428924598269468,0.8607594936708861,0.18032786885245902
sitting,0.0,0.9392378990731205,0.5948660714285714,0.9737991266375546,0.7788359788359789,0.8625698324022346,0.953125,0.0,0.0
standing,0.790073230268511,0.39487726787620064,0.6417759838546923,0.9734411085450346,0.9134020618556701,0.8359659781287971,0.0,0.8255813953488372,0.0
walking,0.08124459809853068,0.746,0.029501525940996948,0.6563025210084034,0.3409629044988161,0.8174672489082969,0.008595988538681949,0.8709677419354839,0.0
stair up,0.21104815864022664,0.801762114537445,0.29773156899810965,0.652794292508918,0.00909090909090909,0.12684365781710916,0.5793103448275863,0.6397260273972603,0.0033003300330033004
stair down,0.979746835443038,0.4041184041184041,0.8125613346418057,0.8234463276836158,0.19461337966985232,0.8049010367577757,0.5684931506849316,0.7025316455696202,0.4449877750611247
