,0,1,2,3
null,0.7559751096026022,0.8378197997775306,0.5661793146128259,0.8082308018667798
open_door_1,0.7162921348314607,0.6282527881040892,0.07666666666666666,0.6415094339622641
open_door_2,0.2768361581920904,0.3835125448028674,0.10057471264367816,0.6748971193415638
close_door_1,0.8198198198198198,0.5056603773584906,0.45387453874538747,0.5702479338842975
close_door_2,0.6200607902735562,0.6221498371335505,0.06462585034013606,0.7155555555555555
open_fridge,0.597972972972973,0.6086956521739131,0.2534246575342466,0.5873493975903614
close_fridge,0.7892976588628763,0.5194444444444445,0.7070422535211267,0.3825301204819277
open_dishwasher,0.38095238095238093,0.18787878787878787,0.4052863436123348,0.3076923076923077
close_dishwasher,0.6542056074766355,0.11439114391143912,0.7399103139013453,0.6067415730337079
open_drawer_1,0.4876543209876543,0.15104166666666666,0.17073170731707318,0.2
close_drawer_1,0.3742690058479532,0.6183206106870229,0.12025316455696203,0.29464285714285715
open_drawer_2,0.06315789473684211,0.22916666666666666,0.041666666666666664,0.17164179104477612
close_drawer_2,0.5248618784530387,0.3963963963963964,0.48299319727891155,0.21138211382113822
open_drawer_3,0.22672064777327935,0.13812154696132597,0.31,0.33766233766233766
close_drawer_3,0.8558558558558559,0.1642512077294686,0.3842364532019704,0.34210526315789475
clean_table,0.8062015503875969,0.569937369519833,0.8740458015267175,0.7443181818181818
drink_from_cup,0.4697301239970824,0.6334586466165414,0.2907488986784141,0.6382978723404256
toggle_switch,0.7752293577981652,0.26277372262773724,0.152,0.45604395604395603
