,0,1,2,3
null,0.5413737155219037,0.5991332611050921,0.45134516313680595,0.5154894671623296
open_door_1,0.5348837209302325,0.7688442211055276,0.35279805352798055,0.15432098765432098
open_door_2,0.6381322957198443,0.6981981981981982,0.20844327176781002,0.026490066225165563
close_door_1,0.6968325791855203,0.7611940298507462,0.08974358974358974,0.363914373088685
close_door_2,0.7177033492822966,0.7373271889400922,0.1644295302013423,0.35638297872340424
open_fridge,0.5804195804195804,0.55625,0.10305343511450382,0.36324786324786323
close_fridge,0.18248175182481752,0.4012738853503185,0.09427609427609428,0.1262135922330097
open_dishwasher,0.40229885057471265,0.37383177570093457,0.17647058823529413,0.5588235294117647
close_dishwasher,0.5728643216080402,0.3836477987421384,0.3159851301115242,0.44554455445544555
open_drawer_1,0.712,0.6260162601626016,0.16718266253869968,0.3575757575757576
close_drawer_1,0.6446280991735537,0.6138613861386139,0.06493506493506493,0.1917808219178082
open_drawer_2,0.5675675675675675,0.6106870229007634,0.08695652173913043,0.14814814814814814
close_drawer_2,0.5413533834586466,0.2634730538922156,0.20574162679425836,0.36666666666666664
open_drawer_3,0.5476190476190477,0.29411764705882354,0.2979591836734694,0.5197368421052632
close_drawer_3,0.5942028985507246,0.3055555555555556,0.2864321608040201,0.4728682170542636
clean_table,0.6127946127946128,0.6468531468531469,0.5975232198142415,0.492
drink_from_cup,0.7314487632508834,0.7532894736842105,0.6003159557661928,0.6992125984251969
toggle_switch,0.5412371134020618,0.6612021857923497,0.2845849802371542,0.435
