,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
null,0.8167202572347267,0.8333333333333334,0.7557251908396947,0.6484375,0.6507352941176471,0.7777777777777778,0.6743515850144092,0.7670682730923695,0.5097087378640777,0.8686567164179104,0.8473895582329317,0.7106382978723405,0.8158844765342961,0.6768707482993197,0.7901234567901234,0.7751322751322751,0.6744186046511628,0.8601823708206687,0.823045267489712,0.6525096525096525,0.6384180790960452,0.7798507462686567,0.7087087087087087,0.8,0.6899766899766899,0.8596491228070176,0.7976653696498055,0.5829228243021346,0.8905660377358491,0.7935323383084577
walking,0.7802469135802469,0.5833333333333334,0.6273764258555133,0.538860103626943,0.6096774193548387,0.6195286195286195,0.6777777777777778,0.45018450184501846,0.480225988700565,0.46335078534031415,0.6752767527675276,0.5642857142857143,0.6,0.0,0.634453781512605,0.6416666666666667,0.6634615384615384,0.5875,0.625531914893617,0.6857142857142857,0.42857142857142855,0.5502392344497608,0.49865229110512127,0.6463022508038585,0.6358381502890174,0.564327485380117,0.6843971631205674,0.6746031746031746,0.556420233463035,0.5883905013192612
walking_upstairs,0.737037037037037,0.45098039215686275,0.7368421052631579,0.8662420382165605,0.8452380952380952,0.6904761904761905,0.8591549295774648,0.6651785714285714,0.8235294117647058,0.7758620689655172,0.7587548638132295,0.8883248730964467,0.7677902621722846,0.3185550082101806,0.6818181818181818,0.7066115702479339,0.5636942675159236,0.41922290388548056,0.7877094972067039,0.6598639455782312,0.36853002070393376,0.8209876543209876,0.8425925925925926,0.9575471698113207,0.8425531914893617,0.9368421052631579,0.7920353982300885,0.7392996108949417,0.8928571428571429,0.9285714285714286
walking_downstairs,0.9817073170731707,0.9849624060150376,0.7918781725888325,0.7735849056603774,0.7737556561085973,0.6020761245674741,0.875,0.6370370370370371,0.8615384615384616,0.7680412371134021,0.9883040935672515,0.8019323671497585,0.9855072463768116,0.9818181818181818,0.8526315789473684,0.9431818181818182,0.9585798816568047,0.9836065573770492,0.7386934673366834,0.9518072289156626,0.972972972972973,0.6444444444444445,0.8116883116883117,0.95260663507109,0.934640522875817,0.8493150684931506,0.9485714285714286,0.8756476683937824,0.6781609195402298,0.9695431472081218
sitting,0.9644970414201184,1.0,0.9830508474576272,0.967032967032967,0.5617977528089888,0.967741935483871,0.9473684210526315,0.9518072289156626,0.5877862595419847,0.3204633204633205,0.9891891891891892,0.9466666666666667,0.9662921348314607,0.9795918367346939,0.9897959183673469,0.308,0.9813084112149533,0.9506172839506173,1.0,0.9836065573770492,0.9836065573770492,0.9801980198019802,0.967032967032967,0.9831932773109243,0.9619047619047619,0.9776119402985075,0.9877049180327869,0.9603960396039604,0.6220238095238095,0.5710382513661202
standing,0.47869674185463656,0.5154929577464789,0.5657894736842105,0.5340136054421769,0.5579710144927537,0.6627450980392157,0.4702549575070821,0.6544117647058824,0.5083798882681564,0.3393665158371041,0.8606965174129353,0.5890804597701149,0.5957446808510638,0.5422740524781341,0.8403755868544601,0.3793103448275862,0.5521472392638037,0.5068762278978389,0.7987220447284346,0.5982905982905983,0.506108202443281,0.5488126649076517,0.667741935483871,0.6746987951807228,0.7267441860465116,0.6561679790026247,0.8571428571428571,0.5890804597701149,0.6113989637305699,0.7588235294117647
laying,0.9383561643835616,0.9772727272727273,0.985981308411215,0.9615384615384616,0.9510869565217391,0.2540861812778603,0.9556962025316456,0.9459459459459459,0.9504132231404959,0.9563106796116505,0.9692307692307692,0.9752475247524752,0.9764150943396226,0.9702380952380952,0.9754098360655737,0.7677419354838709,0.9547325102880658,0.9789029535864979,0.8252148997134671,0.9545454545454546,0.9965397923875432,0.9707112970711297,0.9839357429718876,0.9762845849802372,0.9656862745098039,0.948905109489051,0.984375,0.9276315789473685,0.983402489626556,0.9873949579831933
stand_to_sit,0.2222222222222222,0.06711409395973154,0.1891891891891892,0.5,0.4,0.2857142857142857,0.06666666666666667,0.0,0.0,0.14285714285714285,0.21052631578947367,0.3333333333333333,0.11428571428571428,0.19230769230769232,0.15555555555555556,0.3,0.6666666666666666,0.2037037037037037,0.14285714285714285,0.10679611650485436,0.047619047619047616,0.4444444444444444,0.0,0.6,0.23529411764705882,0.3333333333333333,0.07692307692307693,0.5,0.2608695652173913,0.25
sit_to_stand,0.5454545454545454,0.3125,0.42857142857142855,0.375,0.5,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.5,0.5714285714285714,0.4117647058823529,0.2857142857142857,0.35294117647058826,0.15,0.35,0.4444444444444444,0.10526315789473684,0.23076923076923078,0.09,0.4,0.5,0.4375,0.12,0.6,0.0,0.2857142857142857,0.6,0.10526315789473684
sit_to_lie,0.3142857142857143,0.42424242424242425,0.42424242424242425,0.375,0.46875,0.18,0.6666666666666666,0.375,0.4166666666666667,0.078125,0.32,0.5,0.4838709677419355,0.5,0.34210526315789475,0.09302325581395349,0.4358974358974359,0.3695652173913043,0.4,0.32075471698113206,0.10344827586206896,0.34782608695652173,0.5,0.4594594594594595,0.2857142857142857,0.4375,0.3333333333333333,0.0,0.5,0.2727272727272727
