,0,1,2,3
null,0.8780956447480786,0.8806480899504155,0.8234379475428618,0.8613177071594922
open_door_1,0.5255972696245734,0.36496350364963503,0.450946643717728,0.23809523809523808
open_door_2,0.6160849772382399,0.23098591549295774,0.5192012288786483,0.11149825783972125
close_door_1,0.5425531914893618,0.36318407960199006,0.47204968944099374,0.41075794621026895
close_door_2,0.595360824742268,0.5786618444846293,0.4886128364389234,0.2206896551724138
open_fridge,0.3118383060635226,0.34035383319292334,0.28051948051948056,0.13615023474178403
close_fridge,0.30955585464333785,0.3127147766323024,0.2413975648491265,0.25821596244131456
open_dishwasher,0.30687830687830686,0.2725,0.24109589041095894,0.02830188679245283
close_dishwasher,0.3184257602862254,0.16483516483516483,0.21407624633431088,0.34375
open_drawer_1,0.27956989247311825,0.0660377358490566,0.0202020202020202,0.0
close_drawer_1,0.282258064516129,0.1271676300578035,0.15584415584415584,0.11111111111111112
open_drawer_2,0.32748538011695905,0.0,0.0970873786407767,0.061224489795918366
close_drawer_2,0.282312925170068,0.07092198581560283,0.11387900355871886,0.01550387596899225
open_drawer_3,0.4448598130841121,0.24675324675324675,0.2865853658536585,0.03508771929824561
close_drawer_3,0.40366972477064217,0.2958904109589041,0.3457446808510638,0.23577235772357721
clean_table,0.6782334384858044,0.6260387811634349,0.8263069139966274,0.8044515103338632
drink_from_cup,0.4802462801436634,0.6313416009019166,0.383289124668435,0.06163655685441021
toggle_switch,0.4279475982532751,0.23684210526315788,0.24210526315789474,0.15454545454545457
