,0,1,2,3
null,0.7826831588962893,0.786748190666334,0.6998678444738123,0.7564161773438015
open_door_1,0.35648148148148145,0.22321428571428573,0.2911111111111111,0.13513513513513514
open_door_2,0.4451754385964912,0.1305732484076433,0.3506224066390041,0.05904059040590406
close_door_1,0.3722627737226277,0.22188449848024316,0.3089430894308943,0.25846153846153846
close_door_2,0.42385321100917434,0.4071246819338422,0.3232876712328767,0.12403100775193798
open_fridge,0.1847206385404789,0.2050761421319797,0.16314199395770393,0.07304785894206549
close_fridge,0.18312101910828024,0.18533604887983707,0.13726670680313063,0.14824797843665768
open_dishwasher,0.18125,0.1577424023154848,0.13707165109034267,0.014354066985645933
close_dishwasher,0.18936170212765957,0.08982035928143713,0.11986863711001643,0.20754716981132076
open_drawer_1,0.1625,0.03414634146341464,0.01020408163265306,0.0
close_drawer_1,0.1643192488262911,0.06790123456790123,0.08450704225352113,0.058823529411764705
open_drawer_2,0.1958041958041958,0.0,0.05102040816326531,0.031578947368421054
close_drawer_2,0.16435643564356436,0.03676470588235294,0.06037735849056604,0.0078125
open_drawer_3,0.2860576923076923,0.14074074074074075,0.16725978647686832,0.017857142857142856
close_drawer_3,0.25287356321839083,0.17363344051446947,0.2090032154340836,0.1336405529953917
clean_table,0.513126491646778,0.45564516129032256,0.7040229885057471,0.6728723404255319
drink_from_cup,0.31600270087778526,0.4612850082372323,0.23707957342083674,0.03179824561403509
toggle_switch,0.2722222222222222,0.13432835820895522,0.1377245508982036,0.08374384236453201
