,0,1,2,3,4,5,6,7,8
null,0.2582025677603424,0.17490118577075098,0.12981298129812982,0.29357798165137616,0.20036877688998156,0.2437037037037037,0.3035230352303523,0.16230366492146597,0.16608996539792387
biking,0.9549319727891157,0.9528301886792453,0.968421052631579,0.9406047516198704,0.9052701801200801,0.922457937088515,0.8986402966625463,0.8911392405063291,0.8114754098360656
sitting,0.0,0.8074150360453141,0.8805803571428571,0.9868995633187773,0.9703703703703703,0.8424581005586592,0.96875,0.4857142857142857,0.0
standing,0.7339300244100895,0.583778014941302,0.6649848637739657,0.9722863741339491,0.9268041237113402,0.8383961117861483,0.0,0.6046511627906976,0.0
walking,0.29559204840103714,0.652,0.0,0.44873949579831934,0.14759273875295975,0.6262008733624455,0.27507163323782235,0.5146627565982405,0.0
stair up,0.17988668555240794,0.41519823788546256,0.3563327032136106,0.3983353151010702,0.08787878787878788,0.549410029498525,0.2689655172413793,0.436986301369863,0.2607260726072607
stair down,0.8354430379746836,0.7477477477477478,0.7556427870461236,0.8149717514124294,0.4795829713292789,0.6701225259189444,0.5273972602739726,0.7227848101265822,0.2567237163814181
