,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
null,0.8541484716157204,0.8603929679420889,0.8333333333333333,0.8681592039800995,0.8034934497816595,0.7657611481291645,0.8205128205128206,0.8585131894484412,0.7210584343991179,0.8330757341576508,0.8413978494623657,0.7543581616481775,0.8653624856156502,0.7620041753653445,0.890625,0.8449720670391061,0.8536812674743709,0.9069020866773676,0.8939759036144578,0.844097995545657,0.8260869565217391,0.869109947643979,0.8630434782608696,0.879668049792531,0.7400881057268723,0.7932739861523244,0.8696808510638299,0.8141414141414142,0.8688711516533637,0.6910891089108911
walking,0.8802228412256267,0.6594005449591281,0.8704156479217603,0.9212962962962962,0.8914549653579676,0.8156424581005586,0.8563829787234044,0.8564102564102563,0.7768115942028985,0.7417840375586855,0.7909090909090909,0.857142857142857,0.8208955223880595,0.13502109704641352,0.9170731707317072,0.8140161725067386,0.895734597156398,0.8346456692913387,0.9214092140921409,0.6223776223776224,0.5481481481481482,0.8509316770186336,0.8853932584269663,0.8558758314855875,0.6049661399548533,0.8285714285714286,0.8771929824561404,0.8725490196078433,0.8970588235294118,0.8327137546468402
walking_upstairs,0.9425837320574162,0.7072691552062869,0.9183673469387755,0.947103274559194,0.9523809523809524,0.9144254278728605,0.9476439790575916,0.9310344827586207,0.8786407766990291,0.8656716417910448,0.9582309582309582,0.9545454545454546,0.9423076923076923,0.6468646864686469,0.9701897018970189,0.8800000000000001,0.8181818181818181,0.8198757763975155,0.9500000000000001,0.7475149105367793,0.7510729613733906,0.9504373177842566,0.9711286089238845,0.9706546275395033,0.8454106280193237,0.9550827423167848,0.9359605911330049,0.9148418491484185,0.968586387434555,0.9513742071881608
walking_downstairs,0.9025641025641026,0.7707641196013288,0.8960396039603961,0.9138381201044387,0.9473684210526316,0.9750692520775623,0.9447513812154696,0.9570957095709571,0.891891891891892,0.9367088607594936,0.9709302325581396,0.9664804469273743,0.9523809523809524,0.8921282798833818,0.9647058823529412,0.9774011299435029,0.9572649572649573,0.8810810810810811,0.961783439490446,0.9548022598870056,0.9548022598870056,0.9113149847094801,0.9486552567237164,0.976303317535545,0.8257372654155496,0.9494949494949495,0.9717514124293786,0.9720670391061453,0.9569892473118279,0.9650655021834061
sitting,0.937888198757764,0.8355263157894738,0.9096209912536443,0.9207317073170731,0.7908496732026143,0.9484536082474228,0.7900355871886121,0.943620178041543,0.5639097744360902,0.5040650406504066,0.8664688427299704,0.793939393939394,0.9681159420289855,0.6779661016949152,0.9411764705882352,0.7099767981438514,0.8505263157894737,0.9706546275395034,0.969450101832994,0.8679245283018867,0.7740585774058576,0.7680412371134021,0.8793103448275862,0.9488752556237218,0.7898089171974522,0.9257812499999999,0.8571428571428572,0.601063829787234,0.951276102088167,0.8604651162790697
standing,0.9135802469135802,0.8708133971291866,0.8922413793103449,0.9010989010989012,0.8865979381443299,0.9122807017543859,0.8584905660377359,0.9408740359897171,0.6526946107784432,0.5958549222797928,0.8939393939393938,0.8493723849372383,0.9786223277909739,0.8878048780487805,0.9145728643216081,0.5899581589958158,0.8153846153846154,0.9074410163339381,0.9545454545454545,0.8171206225680934,0.6894308943089431,0.9022869022869024,0.8868778280542987,0.9139072847682119,0.8000000000000002,0.8565737051792829,0.9700176366843034,0.7515151515151515,0.868421052631579,0.7183673469387755
laying,0.924924924924925,0.9633802816901408,0.9530516431924884,0.9673913043478262,0.9807162534435261,0.5782747603833867,0.7007299270072994,0.9289617486338797,0.8857142857142857,0.9226932668329176,0.9675810473815462,0.9665071770334929,0.9813084112149533,0.8311688311688311,0.9619238476953907,0.8888888888888888,0.9556451612903226,0.9106753812636167,0.9598662207357859,0.9589632829373651,0.9592169657422511,0.969450101832994,0.9899396378269617,0.9798387096774194,0.926829268292683,0.9847908745247149,0.9865125240847784,0.981549815498155,0.9875518672199171,0.9596774193548387
stand_to_sit,0.6500000000000001,0.5454545454545454,0.6382978723404256,0.679245283018868,0.47058823529411764,0.8095238095238096,0.6060606060606061,0.75,0.33333333333333337,0.4,0.6666666666666667,0.72,0.76,0.7272727272727272,0.6857142857142856,0.3137254901960784,0.6122448979591837,0.6545454545454545,0.6666666666666666,0.3846153846153846,0.20689655172413793,0.7619047619047621,0.10526315789473684,0.5,0.46875000000000006,0.43243243243243246,0.5454545454545454,0.7200000000000001,0.8333333333333334,0.5531914893617021
sit_to_stand,0.7027027027027026,0.7857142857142856,0.8275862068965518,0.7272727272727273,0.7586206896551724,0.7199999999999999,0.7000000000000001,0.6206896551724138,0.47058823529411764,0.20689655172413796,0.8571428571428571,0.7692307692307692,0.8387096774193549,0.4761904761904762,0.7333333333333334,0.5,0.7333333333333334,0.8888888888888888,0.4375,0.6666666666666667,0.2580645161290323,0.4680851063829787,0.8571428571428571,0.7692307692307692,0.5714285714285714,0.6190476190476191,0.2597402597402597,0.7826086956521738,0.625,0.7222222222222223
sit_to_lie,0.7017543859649122,0.7500000000000001,0.7391304347826086,0.8627450980392156,0.875,0.7142857142857143,0.8444444444444444,0.7777777777777778,0.6842105263157895,0.39999999999999997,0.7555555555555555,0.6938775510204082,0.8205128205128205,0.22222222222222218,0.7692307692307693,0.5000000000000001,0.7843137254901961,0.8510638297872342,0.8636363636363636,0.68,0.8444444444444444,0.8387096774193549,0.7755102040816326,0.875,0.6923076923076923,0.8648648648648648,0.711111111111111,0.0,0.6333333333333334,0.6428571428571429
lie_to_sit,0.6,0.7916666666666666,0.4444444444444445,0.15384615384615385,0.5,0.6511627906976744,0.6285714285714286,0.23076923076923078,0.42857142857142855,0.5454545454545454,0.65,0.8095238095238096,0.2727272727272727,0.0,0.5925925925925927,0.34285714285714286,0.27586206896551724,0.5,0.7317073170731708,0.7000000000000001,0.12121212121212123,0.6909090909090909,0.2857142857142857,0.09523809523809523,0.3125,0.7368421052631577,0.588235294117647,0.0,0.8837209302325582,0.4285714285714285
stand_to_lie,0.8163265306122449,0.6808510638297872,0.6818181818181819,0.7301587301587302,0.8055555555555556,0.6086956521739131,0.7906976744186046,0.8750000000000001,0.84,0.5,0.9230769230769231,0.6222222222222222,0.76,0.6,0.8076923076923076,0.7058823529411764,0.8852459016393442,0.6774193548387097,0.6666666666666666,0.48484848484848486,0.5964912280701755,0.888888888888889,0.5970149253731344,0.631578947368421,0.7619047619047619,0.8421052631578947,0.6799999999999999,0.0,0.742857142857143,0.8085106382978724
