,0,1,2,3
null,0.8079979655413567,0.7919388635523235,0.6781803483501139,0.8105876281058763
open_door_1,0.41336633663366334,0.2571428571428571,0.3181818181818182,0.31986531986531985
open_door_2,0.4349775784753363,0.1736842105263158,0.4444444444444444,0.40764331210191085
close_door_1,0.5220729366602687,0.2360655737704918,0.38125,0.47249190938511326
close_door_2,0.49829931972789115,0.3469387755102041,0.18322981366459629,0.40601503759398494
open_fridge,0.18819776714513556,0.1304945054945055,0.17491961414790996,0.1413934426229508
close_fridge,0.1621212121212121,0.18375241779497098,0.09573791348600509,0.05449591280653951
open_dishwasher,0.17647058823529413,0.08493150684931507,0.10964912280701754,0.12017167381974249
close_dishwasher,0.19142857142857142,0.08163265306122448,0.11651728553137004,0.14979757085020243
open_drawer_1,0.18575851393188855,0.06228373702422145,0.011363636363636364,0.0
close_drawer_1,0.03684210526315789,0.03896103896103896,0.010256410256410256,0.06451612903225806
open_drawer_2,0.2743055555555556,0.0,0.0,0.2905027932960894
close_drawer_2,0.060240963855421686,0.06870229007633588,0.03208556149732621,0.1888111888111888
open_drawer_3,0.24431818181818182,0.22077922077922077,0.16412213740458015,0.13583815028901733
close_drawer_3,0.2708333333333333,0.22756410256410256,0.23381294964028776,0.24043715846994534
clean_table,0.6577380952380952,0.4209445585215606,0.6537467700258398,0.6734234234234234
drink_from_cup,0.30603448275862066,0.535289452815226,0.5157639450282943,0.5434146341463415
toggle_switch,0.35119047619047616,0.26975476839237056,0.11716621253405994,0.3103448275862069
