,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
climbing_down,0.6723735408560312,0.888715953307393,0.659634317862166,0.2863905325443787,0.666156202143951,0.5981630309988519,0.6979332273449921,0.8046251993620415,0.8800315706393055,0.8536184210526315,0.6754176610978521,0.7994350282485876,0.7388809182209469,0.8448753462603878,0.7701232777374909
climbing_up,0.3592644978783593,0.0,0.04004781829049611,0.43100358422939067,0.37056737588652483,0.5280641466208477,0.47285886610373945,0.42426319396847156,0.740620957309185,0.5890073831009024,0.46381893528849216,0.7491835401698237,0.6384489350081922,0.5612980769230769,0.6880043033889188
jumping,0.8298755186721992,0.7984189723320159,0.9163498098859315,0.918918918918919,0.68125,0.9007936507936508,0.5300668151447662,0.0,0.916030534351145,0.6548042704626335,0.94921875,0.896551724137931,0.948339483394834,0.8333333333333334,0.91701244813278
lying,0.6489407695633377,0.8744939271255061,0.9266581632653061,0.6589376053962901,0.2987769365171811,0.9624846248462484,0.672604718343765,0.10535024820739107,0.9578163771712159,0.878419452887538,0.5122549019607843,0.9568480300187617,0.4716208308952604,0.9382334774552192,0.8675166297117517
running,0.9830839297332465,0.37242327072835546,0.8068421052631579,0.40606060606060607,0.5412778176597272,0.9581589958158996,0.6867640131888837,0.8108974358974359,0.7573673870333988,0.9029761904761905,0.9748873148744366,0.9800386349001932,0.9348894348894349,0.9540453074433657,0.8813857897827363
sitting,0.6651982378854625,0.0,0.897910447761194,0.7391304347826086,0.671790610718737,0.8327832783278328,0.5115058538554703,0.39305555555555555,0.9305974652987327,0.8938869665513264,0.7533632286995515,0.9541227526348419,0.5468458379992535,0.31769181991122386,0.9260584376863447
standing,0.5466292134831461,0.9575835475578406,0.7325876970005084,0.4052718286655684,0.4027819776232235,0.7821727019498608,0.20572354211663066,0.8613968597726043,0.7476503759398496,0.8827956989247312,0.5153846153846153,0.9399624765478424,0.6259105098855359,0.5781191457474709,0.8808705612829324
walking,0.25670699631772753,0.6977040816326531,0.47542397240586376,0.7601108033240997,0.5452586206896551,0.5865155131264916,0.7680631451123254,0.7073386383731212,0.7615131578947368,0.790647090810223,0.18665886483323582,0.8275656324582339,0.5929298339582217,0.7901972504482965,0.7793183131138071
