,0,1,2,3,4,5,6,7,8
null,0.14978601997146934,0.23221343873517786,0.2563256325632563,0.3614678899082569,0.24339274738783037,0.22296296296296297,0.2994579945799458,0.1256544502617801,0.21107266435986158
biking,0.9489795918367347,0.9528301886792453,0.9552631578947368,0.8563714902807775,0.9072715143428952,0.9385515727871251,0.8974042027194067,0.8835443037974684,0.8114754098360656
sitting,0.9201637666325486,0.49433573635427397,0.6796875,0.9879912663755459,0.9513227513227513,0.8122905027932961,0.953125,0.4857142857142857,0.0
standing,0.4385679414157852,0.5635005336179295,0.6195761856710393,0.9549653579676675,0.9175257731958762,0.7861482381530984,0.0,0.7093023255813954,0.0
walking,0.00950734658599827,0.619,0.2115971515768057,0.3168067226890756,0.1681136543014996,0.7624454148471616,0.3868194842406877,0.6055718475073314,0.037037037037037035
stair up,0.021246458923512748,0.5649779735682819,0.29111531190926276,0.38287752675386444,0.05757575757575758,0.5988200589970502,0.19310344827586207,0.36164383561643837,0.2838283828382838
stair down,0.9607594936708861,0.6692406692406693,0.7291462217860648,0.8050847457627118,0.32841007819287577,0.5617342130065975,0.4897260273972603,0.7113924050632912,0.293398533007335
