,0,1,2,3,4,5,6,7,8
null,0.19811320754716982,0.21295876755777074,0.24866595517609388,0.3940000000000001,0.23070200990387416,0.25903614457831325,0.38202247191011235,0.17777777777777778,0.21180555555555555
biking,0.9358490566037736,0.9423240033927058,0.9132075471698112,0.8850446428571429,0.8796895213454075,0.9025677101653184,0.8561320754716982,0.9269588313413015,0.5515320334261838
sitting,0.7429752066115701,0.631163708086785,0.7898832684824902,0.9566596194503171,0.9164118246687053,0.8613744075829383,0.6224489795918366,0.5862068965517241,0.0
standing,0.5926333150082463,0.6942800788954636,0.7232037691401648,0.9706572769953052,0.8083560399636693,0.8592297476759629,0.0,0.5398230088495575,0.0
walking,0.01818181818181818,0.6424494032174365,0.2994960403167747,0.46116207951070337,0.26394052044609667,0.7197032151690024,0.3958944281524927,0.6398140975987606,0.02
stair up,0.030549898167006106,0.5245398773006136,0.2962962962962963,0.47248716067498164,0.08775981524249422,0.5702247191011236,0.17391304347826086,0.3943241224794623,0.315018315018315
stair down,0.4221357063403782,0.50682261208577,0.4912396694214876,0.43879907621247116,0.22936893203883496,0.5052988554472233,0.38964577656675753,0.5639739086803813,0.34236804564907275
