,0,1,2,3
null,0.8148254561126275,0.8243437476359785,0.7712816606360693,0.8320786997433705
open_door_1,0.2146118721461187,0.24793388429752067,0.16129032258064516,0.14285714285714285
open_door_2,0.15873015873015872,0.18796992481203006,0.3351063829787234,0.189873417721519
close_door_1,0.3305084745762712,0.1559633027522936,0.25793650793650796,0.234375
close_door_2,0.38076923076923075,0.39416058394160586,0.21666666666666667,0.16666666666666666
open_fridge,0.1440443213296399,0.13257575757575757,0.16153205661948378,0.11976047904191617
close_fridge,0.11420204978038068,0.1354916067146283,0.19893190921228304,0.14249363867684478
open_dishwasher,0.05333333333333334,0.0,0.02373887240356083,0.018018018018018018
close_dishwasher,0.10196078431372549,0.041916167664670656,0.1050656660412758,0.0891089108910891
open_drawer_1,0.0,0.0,0.0,0.0
close_drawer_1,0.0,0.0,0.0,0.0
open_drawer_2,0.0,0.0,0.0,0.0
close_drawer_2,0.0,0.02631578947368421,0.0,0.0
open_drawer_3,0.1118421052631579,0.16766467065868262,0.0,0.0903954802259887
close_drawer_3,0.10614525139664804,0.11188811188811189,0.21524663677130046,0.01694915254237288
clean_table,0.3434343434343434,0.052132701421800945,0.4068965517241379,0.0045662100456621
drink_from_cup,0.015978695073235686,0.18518518518518517,0.1692573402417962,0.28633405639913234
toggle_switch,0.24705882352941178,0.15060240963855423,0.10160427807486631,0.2247191011235955
