,0,1,2,3,4,5,6,7,8
null,0.26390870185449355,0.30632411067193677,0.6193619361936193,0.43119266055045874,0.26121696373693915,0.4711111111111111,0.5013550135501355,0.23036649214659685,0.4463667820069204
biking,0.9523809523809523,0.9622641509433962,0.9517543859649122,0.9190064794816415,0.9939959973315544,0.9846378931967813,0.8800988875154512,0.9012658227848102,0.7868852459016393
sitting,0.0,0.9320288362512873,0.7287946428571429,0.9748908296943232,0.9492063492063492,0.9195530726256983,1.0,0.0,0.0
standing,0.6533767290480065,0.2710779082177161,0.8314833501513622,0.9815242494226328,0.9628865979381444,0.9465370595382746,0.0,0.6511627906976745,0.0
walking,0.2031114952463267,0.694,0.301119023397762,0.5840336134453782,0.40410418310970797,0.7344978165938865,0.28939828080229224,0.9222873900293255,0.0
stair up,0.773371104815864,0.05506607929515418,0.5935727788279773,0.4042806183115339,0.07777777777777778,0.168141592920354,0.3586206896551724,0.2356164383561644,0.006600660066006601
stair down,0.8632911392405064,0.9253539253539254,0.6064769381746811,0.8926553672316384,0.1989574283231972,0.3091423185673893,0.3904109589041096,0.4670886075949367,0.30073349633251834
