,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
null,0.8043478260869565,0.7348178137651822,0.7968476357267951,0.8864197530864197,0.8236914600550964,0.8538932633420823,0.8149779735682819,0.7177777777777777,0.8154613466334164,0.673469387755102,0.8320209973753281,0.65625,0.8018223234624146,0.8740740740740741,0.8678304239401496,0.9081920903954802,0.7836879432624113,0.8524332810047096,0.7630979498861048,0.831140350877193,0.8909512761020881,0.806060606060606,0.8279569892473119,0.8453815261044176,0.8306772908366534,0.708256880733945,0.8045685279187818,0.8135593220338984,0.8290598290598291,0.5239616613418531
walking,0.8128654970760234,0.893719806763285,0.8155339805825242,0.9142857142857143,0.98989898989899,0.9603960396039604,0.9353233830845771,0.8160919540229885,0.9672131147540983,0.6021505376344086,0.680952380952381,0.7348066298342542,0.96,0.2932692307692308,0.9690721649484536,0.9171270718232044,0.880184331797235,0.8894472361809045,0.9572192513368984,0.9666666666666667,0.35106382978723405,0.9451219512195121,0.9082125603864735,0.9215686274509803,0.5748031496062992,0.9563106796116505,0.815,0.826530612244898,0.9840425531914894,0.9557522123893806
walking_upstairs,0.985,1.0,0.9691629955947136,0.9447236180904522,0.967391304347826,0.9738219895287958,0.9788359788359788,0.9636363636363636,0.9135135135135135,0.9887005649717514,0.9651741293532339,0.9045226130653267,0.9711538461538461,0.9899497487437185,0.9781420765027322,0.9689119170984456,0.978494623655914,0.863849765258216,0.9745222929936306,0.9846153846153847,0.9776536312849162,0.9634146341463414,1.0,0.9770642201834863,0.9282700421940928,0.9852216748768473,0.9896373056994818,0.9792746113989638,0.9894736842105263,0.9276595744680851
walking_downstairs,0.9222797927461139,0.9553072625698324,1.0,0.9943502824858758,0.9885057471264368,0.9943502824858758,0.9281767955801105,0.9205298013245033,0.9709302325581395,0.967741935483871,0.8870056497175142,0.9375,0.8287292817679558,0.6666666666666666,0.9819277108433735,0.9772727272727273,0.9542857142857143,0.7121951219512195,0.9868421052631579,0.9774011299435028,0.8914285714285715,0.9671052631578947,0.9698492462311558,0.9714285714285714,0.7095238095238096,0.9738219895287958,0.9885714285714285,0.9829545454545454,0.9944444444444445,0.9780701754385965
sitting,0.7976190476190477,0.3313253012048193,0.8478260869565217,0.9540229885057471,0.8176100628930818,0.9390862944162437,0.7411764705882353,0.9393939393939394,0.010638297872340425,0.42783505154639173,0.8848167539267016,0.6030927835051546,0.9771428571428571,0.5515463917525774,0.8271028037383178,0.5965665236051502,0.8716814159292036,0.9907407407407407,0.6719367588932806,0.5641025641025641,0.6254295532646048,0.6238532110091743,0.6638655462184874,0.9877049180327869,0.8061674008810573,0.8864468864468864,0.6693227091633466,0.4474708171206226,0.9856459330143541,0.9823008849557522
standing,0.9329896907216495,0.8341708542713567,0.9049773755656109,0.8622448979591837,0.8811881188118812,0.9362745098039216,0.9685863874345549,0.92,0.7657142857142857,0.7218934911242604,0.9668508287292817,0.9398148148148148,0.9671361502347418,0.8037383177570093,0.7828282828282829,0.6605166051660517,0.9401408450704225,0.9669117647058824,0.915057915057915,0.8609022556390977,0.38006230529595014,0.9559471365638766,0.5573770491803278,0.9221311475409836,0.7423076923076923,0.8415094339622642,0.9609929078014184,0.8566176470588235,0.774468085106383,0.8340807174887892
laying,0.9186046511627907,0.9661016949152542,0.8642533936651584,0.973404255319149,0.978021978021978,0.9246231155778895,0.7288135593220338,0.616580310880829,0.7382198952879581,0.7033492822966507,0.9753694581280788,0.9579439252336449,0.9345794392523364,0.815028901734104,0.69140625,0.8729508196721312,0.96484375,0.9510204081632653,0.7301038062283737,0.9656652360515021,0.9705882352941176,0.956,0.9838709677419355,0.9641434262948207,0.9083969465648855,0.9809160305343512,0.9694656488549618,0.8523985239852399,0.9791666666666666,0.9372549019607843
stand_to_sit,0.8421052631578947,0.5625,0.8823529411764706,0.85,0.45,0.9444444444444444,0.9090909090909091,0.9166666666666666,0.6923076923076923,0.6923076923076923,0.8,0.7368421052631579,0.9473684210526315,0.8333333333333334,0.9230769230769231,0.3888888888888889,1.0,0.7692307692307693,0.8823529411764706,0.6190476190476191,0.5625,0.8235294117647058,0.3333333333333333,0.8947368421052632,0.8333333333333334,0.5384615384615384,0.6111111111111112,1.0,0.9375,0.6470588235294118
sit_to_stand,0.8125,0.6923076923076923,0.9333333333333333,0.8571428571428571,0.8461538461538461,0.6923076923076923,0.7777777777777778,0.5333333333333333,0.3,0.375,0.8461538461538461,0.8333333333333334,0.8666666666666667,0.38461538461538464,0.38461538461538464,0.4,0.6875,0.8333333333333334,0.5384615384615384,0.9333333333333333,0.2857142857142857,0.9375,0.8571428571428571,0.9166666666666666,0.4117647058823529,0.9333333333333333,1.0,0.7692307692307693,0.5333333333333333,0.8571428571428571
sit_to_lie,0.9523809523809523,0.6842105263157895,0.9411764705882353,0.9130434782608695,0.8333333333333334,0.9375,0.6521739130434783,1.0,0.47368421052631576,0.5294117647058824,0.9473684210526315,0.9444444444444444,0.8636363636363636,0.30434782608695654,1.0,0.6,0.8148148148148148,0.9090909090909091,0.9473684210526315,0.3448275862068966,0.7,0.9333333333333333,0.9047619047619048,0.9545454545454546,1.0,0.45,0.4782608695652174,0.0,0.7037037037037037,0.7083333333333334
lie_to_sit,0.3684210526315789,0.7727272727272727,0.5238095238095238,0.22727272727272727,0.3333333333333333,0.9411764705882353,0.8461538461538461,0.043478260869565216,0.625,0.07142857142857142,0.9,0.5555555555555556,0.5789473684210527,0.0,0.47058823529411764,0.2222222222222222,0.20833333333333334,0.5238095238095238,0.5882352941176471,0.7777777777777778,0.0,0.6153846153846154,0.29411764705882354,0.15,0.12,0.7647058823529411,0.5714285714285714,0.0,0.8095238095238095,0.35
stand_to_lie,0.75,0.36666666666666664,0.6086956521739131,0.5,0.9090909090909091,0.6896551724137931,1.0,1.0,0.4090909090909091,0.7368421052631579,0.9473684210526315,0.9473684210526315,1.0,0.6333333333333333,0.6956521739130435,0.5454545454545454,0.7142857142857143,0.7407407407407407,0.4642857142857143,0.8536585365853658,0.6,0.9375,0.6538461538461539,0.5,0.47619047619047616,1.0,0.8421052631578947,0.0,0.6190476190476191,0.9473684210526315
lie_to_stand,0.5,0.6111111111111112,0.8823529411764706,0.875,0.9411764705882353,0.8695652173913043,0.5,0.8888888888888888,0.125,0.38461538461538464,0.3125,0.85,0.9565217391304348,0.5833333333333334,0.7777777777777778,0.8666666666666667,0.8181818181818182,0.65,0.26666666666666666,1.0,0.35,0.8333333333333334,0.7647058823529411,0.7407407407407407,0.96,0.47619047619047616,0.5333333333333333,0.8235294117647058,0.875,0.875
