,0,1,2,3
null,0.9634551495016611,0.6690255851932498,0.8980087421078193,0.8583860759493671
open_door_1,0.6729857819905213,0.7361111111111112,0.6927374301675978,0.8969072164948454
open_door_2,0.46518105849582175,0.8671328671328671,0.49473684210526314,0.9180327868852459
close_door_1,0.8341968911917098,0.7451923076923077,0.8932038834951457,0.5795918367346938
close_door_2,0.6784140969162996,0.8153846153846154,0.48148148148148145,0.5287356321839081
open_fridge,0.0,0.3780487804878049,0.13742071881606766,0.5
close_fridge,0.058823529411764705,0.52,0.0561941251596424,1.0
open_dishwasher,0.3562753036437247,0.49523809523809526,0.37037037037037035,0.3828996282527881
close_dishwasher,0.4935897435897436,0.8378378378378378,0.11238095238095239,0.6896551724137931
open_drawer_1,0.7564102564102564,0.49696969696969695,0.0,0.4745762711864407
close_drawer_1,0.8833333333333333,0.5555555555555556,0.0,0.9090909090909091
open_drawer_2,0.5833333333333334,0.8115942028985508,0.0,0.7692307692307693
close_drawer_2,0.6666666666666666,0.7142857142857143,0.0,0.46464646464646464
open_drawer_3,0.8313253012048193,0.7906976744186046,0.0,0.7383177570093458
close_drawer_3,0.7214285714285714,0.654320987654321,0.0,0.5
clean_table,0.7933884297520661,0.9462809917355371,0.9387755102040817,0.5201612903225806
drink_from_cup,0.8200836820083682,0.9009497964721845,0.8538732394366197,0.913135593220339
toggle_switch,0.30073349633251834,0.6477272727272727,0.6296296296296297,0.42452830188679247
