,0,1,2,3
null,0.8364209442943522,0.7813953488372093,0.8841084307386222,0.7809211425447588
open_door_1,0.5763888888888888,0.4146341463414634,0.7041420118343196,0.0
open_door_2,0.7592592592592593,0.5054945054945055,0.6761363636363636,0.0
close_door_1,0.5738636363636364,0.6692307692307692,0.5,0.2777777777777778
close_door_2,0.42602495543672014,0.7986111111111112,0.5222551928783383,0.7
open_fridge,0.18143459915611815,0.1784776902887139,0.1262699564586357,0.17817371937639198
close_fridge,0.11879432624113476,0.24336283185840707,0.10494097070397901,0.03225806451612903
open_dishwasher,0.1990521327014218,0.16666666666666666,0.06097560975609756,0.04854368932038835
close_dishwasher,0.25,0.08771929824561403,0.11967213114754098,0.0
open_drawer_1,0.375,0.0,0.0,0.0
close_drawer_1,0.0,1.0,0.0,0.0
open_drawer_2,0.0,0.0,0.0,0.0
close_drawer_2,0.0,0.0,0.0,0.0
open_drawer_3,0.2236842105263158,0.11764705882352941,0.26666666666666666,0.0
close_drawer_3,0.14634146341463414,0.3015075376884422,0.292817679558011,0.17624521072796934
clean_table,0.6604938271604939,0.8947368421052632,0.6451612903225806,1.0
drink_from_cup,0.8461538461538461,0.8989547038327527,0.9612756264236902,0.9107883817427386
toggle_switch,0.6304347826086957,0.28846153846153844,0.25,0.0
