,0,1,2,3
null,0.6942610462163534,0.5745192307692307,0.795587010824313,0.6398996235884568
open_door_1,0.41009463722397477,0.4370860927152318,0.6456692913385826,0.875
open_door_2,0.5120967741935484,0.6,0.43564356435643564,0.7065217391304348
close_door_1,0.822429906542056,0.8125,0.8867924528301887,0.6009389671361502
close_door_2,0.5324675324675324,0.7305389221556886,0.3333333333333333,0.5794392523364486
open_fridge,0.045454545454545456,0.23129251700680273,0.08565737051792828,0.6666666666666666
close_fridge,0.0,0.3333333333333333,0.024933214603739984,0.5
open_dishwasher,0.38095238095238093,0.2857142857142857,0.1984732824427481,0.23636363636363636
close_dishwasher,0.4056603773584906,0.49107142857142855,0.12284482758620689,0.7142857142857143
open_drawer_1,0.29577464788732394,0.07692307692307693,0.0,0.0
close_drawer_1,0.5714285714285714,0.8,0.0,0.75
open_drawer_2,0.44881889763779526,0.3493975903614458,0.0,0.4368932038834951
close_drawer_2,0.4918032786885246,0.75,0.0,0.2857142857142857
open_drawer_3,0.6146788990825688,0.4794520547945205,0.0,0.27941176470588236
close_drawer_3,0.7435897435897436,0.425,0.25,0.3282442748091603
clean_table,0.8622754491017964,0.9747474747474747,0.968,0.7048192771084337
drink_from_cup,0.9506437768240343,0.8144458281444583,0.8621973929236499,0.6995447647951442
toggle_switch,0.3956043956043956,0.4223300970873786,0.2857142857142857,0.4879518072289157
