,0,1,2,3
null,0.8097750123991162,0.8344574166240292,0.753220298364388,0.8257461885333907
open_door_1,0.4832904884318766,0.3603603603603604,0.1411764705882353,0.1853658536585366
open_door_2,0.43761996161228406,0.38461538461538464,0.13114754098360656,0.02150537634408602
close_door_1,0.42068965517241375,0.22727272727272727,0.39639639639639634,0.34146341463414637
close_door_2,0.5245901639344263,0.3054187192118226,0.15094339622641512,0.2108626198083067
open_fridge,0.2848101265822785,0.1995783555867885,0.1694915254237288,0.2935251798561151
close_fridge,0.28626320845341013,0.31327800829875524,0.15846994535519127,0.3357400722021661
open_dishwasher,0.2595419847328244,0.11464968152866242,0.15348837209302324,0.061538461538461535
close_dishwasher,0.28254847645429365,0.31339031339031337,0.21485411140583555,0.1488833746898263
open_drawer_1,0.0808080808080808,0.064,0.055555555555555566,0.0
close_drawer_1,0.17045454545454544,0.176056338028169,0.28776978417266186,0.13725490196078433
open_drawer_2,0.1188118811881188,0.0,0.058823529411764705,0.0
close_drawer_2,0.152,0.08108108108108107,0.2191780821917808,0.02857142857142857
open_drawer_3,0.45161290322580644,0.20799999999999996,0.14814814814814814,0.19130434782608693
close_drawer_3,0.41954022988505746,0.4085106382978723,0.20233463035019458,0.24533333333333332
clean_table,0.3146853146853147,0.21739130434782605,0.15333333333333335,0.19543973941368076
drink_from_cup,0.062424969987995196,0.24919093851132684,0.3547486033519553,0.32051282051282054
toggle_switch,0.11977186311787072,0.11614730878186968,0.18181818181818185,0.088
