,0,1,2,3
null,0.9153545281315816,0.9472158973297454,0.9225680348819726,0.9041324034558135
open_door_1,0.44936708860759494,0.5205479452054794,0.2391304347826087,0.2748091603053435
open_door_2,0.25806451612903225,0.38028169014084506,0.09803921568627451,0.21367521367521367
close_door_1,0.31076923076923074,0.34375,0.2102803738317757,0.0970464135021097
close_door_2,0.34594594594594597,0.3313253012048193,0.14444444444444443,0.24666666666666667
open_fridge,0.14130434782608695,0.1446280991735537,0.1742671009771987,0.256198347107438
close_fridge,0.19460227272727273,0.18956336528221512,0.07142857142857142,0.422680412371134
open_dishwasher,0.10952380952380952,0.09009009009009009,0.13580246913580246,0.0
close_dishwasher,0.1893939393939394,0.17119565217391305,0.13636363636363635,0.2727272727272727
open_drawer_1,0.028846153846153848,0.1875,0.15789473684210525,0.0
close_drawer_1,0.19148936170212766,0.05847953216374269,0.032188841201716736,0.007462686567164179
open_drawer_2,0.15384615384615385,0.0,0.058823529411764705,0.02127659574468085
close_drawer_2,0.06637168141592921,0.045454545454545456,0.09090909090909091,0.10714285714285714
open_drawer_3,0.22340425531914893,0.41379310344827586,0.16326530612244897,0.1111111111111111
close_drawer_3,0.25830258302583026,0.5416666666666666,0.24175824175824176,0.23376623376623376
clean_table,0.19078947368421054,0.2774566473988439,0.14697406340057637,1.0
drink_from_cup,0.25146198830409355,0.1774193548387097,0.975,0.28346456692913385
toggle_switch,0.05270655270655271,0.1553030303030303,0.07493540051679587,0.05233219567690557
