,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
null,0.9068100358422939,0.9023861171366594,0.919831223628692,0.9220430107526881,0.8666666666666667,0.9497435897435897,0.7656565656565657,0.8611111111111112,0.7236842105263158,0.8820598006644518,0.8411458333333334,0.8602941176470589,0.8915343915343915,0.5778175313059034,0.928374655647383,0.848605577689243,0.9035250463821892,0.9243986254295533,0.9336609336609336,0.9058823529411765,0.8369098712446352,0.968503937007874,0.7669322709163346,0.9490740740740741,0.6925675675675675,0.9610705596107056,0.9447852760736196,0.9107981220657277,0.9761336515513126,0.8768472906403941
walking,0.8472222222222222,0.915,0.8447488584474886,0.8744588744588745,0.7603305785123967,0.8478260869565217,0.865,0.6820083682008368,0.8221153846153846,0.6971153846153846,0.8009478672985783,0.7652173913043478,0.7699115044247787,0.0,0.8154506437768241,0.7226890756302521,0.8533333333333334,0.7939698492462312,0.9273743016759777,0.875,0.7974683544303798,0.7660818713450293,0.8450704225352113,0.7837837837837838,0.7203791469194313,0.7173144876325088,0.8407079646017699,0.8413461538461539,0.8815165876777251,0.707936507936508
walking_upstairs,0.782258064516129,0.757085020242915,0.9396551724137931,0.9583333333333334,0.9209039548022598,0.9356435643564357,0.8990384615384616,0.8716577540106952,0.8955223880597015,0.8841463414634146,0.9380952380952381,0.9740932642487047,0.7846153846153846,0.3995943204868154,0.9572192513368984,0.9790209790209791,0.8333333333333334,0.7174721189591078,0.937888198757764,0.9203980099502488,0.5728155339805825,0.8534031413612565,0.8985507246376812,0.9429824561403509,0.9234234234234234,0.9311926605504587,0.8642533936651584,0.8995215311004785,0.9693877551020408,0.9804878048780488
walking_downstairs,0.9152542372881356,0.9615384615384616,0.7816593886462883,0.8480392156862745,0.8292682926829268,0.9723756906077348,0.9263157894736842,0.9047619047619048,0.8776595744680851,0.8622754491017964,0.9714285714285714,0.9717514124293786,0.9476744186046512,0.8881987577639752,0.9425287356321839,0.9398907103825137,0.9340659340659341,0.9878048780487805,0.9041916167664671,0.9558011049723757,0.9508196721311475,0.8142076502732241,0.8444444444444444,0.9671361502347418,0.9072847682119205,0.9444444444444444,0.9447513812154696,0.9666666666666667,0.9726775956284153,0.9434782608695652
sitting,0.9760479041916168,0.9759036144578314,0.9712643678160919,0.9761904761904762,0.94,0.9246231155778895,1.0,0.9151515151515152,0.6792452830188679,0.711864406779661,0.9806451612903225,0.9830508474576272,0.9826589595375722,0.991304347826087,0.8888888888888888,0.9375,0.9663461538461539,0.9464285714285714,0.9567901234567902,1.0,0.9893048128342246,0.9041095890410958,0.8715083798882681,0.9623430962343096,0.7247706422018348,0.9708029197080292,0.994413407821229,0.9912280701754386,0.8760683760683761,0.7432432432432432
standing,0.9378238341968912,0.705607476635514,0.8559670781893004,0.9777777777777777,0.9244186046511628,0.9375,0.7380952380952381,0.983957219251337,0.7843137254901961,0.48226950354609927,0.8308457711442786,0.6810631229235881,0.9680851063829787,0.873015873015873,0.9878048780487805,0.7010309278350515,0.9147286821705426,0.8512110726643599,0.9283018867924528,0.9469387755102041,0.7746478873239436,0.8857142857142857,0.9896907216494846,0.9786324786324786,0.757085020242915,0.8745387453874539,0.9816849816849816,0.6386138613861386,0.9466019417475728,0.6802973977695167
laying,0.9583333333333334,0.9661016949152542,0.990521327014218,0.9783783783783784,0.9666666666666667,0.6666666666666666,0.9777777777777777,0.9733333333333334,0.9753086419753086,0.9464285714285714,0.9748743718592965,0.9950980392156863,0.9813953488372092,0.9555555555555556,0.9877551020408163,0.9382716049382716,0.98,0.9875,0.8482142857142857,0.9742489270386266,0.996551724137931,0.9836734693877551,0.9799196787148594,0.9878048780487805,0.9911504424778761,0.9847908745247148,0.9923076923076923,0.9816176470588235,0.9714285714285714,0.9839357429718876
stand_to_sit,0.5925925925925926,0.1774193548387097,0.6818181818181818,0.76,0.6842105263157895,0.85,0.2631578947368421,0.5,0.23333333333333334,0.11864406779661017,0.5789473684210527,0.53125,0.48717948717948717,0.7407407407407407,0.5,0.28,0.5555555555555556,0.3673469387755102,0.5833333333333334,0.2894736842105263,0.21875,0.6666666666666666,1.0,0.5,0.2978723404255319,0.2,0.631578947368421,0.34615384615384615,0.5333333333333333,0.41935483870967744
sit_to_stand,0.6666666666666666,0.4166666666666667,0.75,0.9166666666666666,0.6666666666666666,0.6923076923076923,0.6666666666666666,0.6,0.3333333333333333,0.2,0.8333333333333334,0.6666666666666666,0.9285714285714286,0.625,0.6428571428571429,0.45454545454545453,0.7222222222222222,0.9444444444444444,0.12962962962962962,0.5185185185185185,0.3333333333333333,0.375,0.8333333333333334,0.4782608695652174,0.18181818181818182,0.8571428571428571,0.1282051282051282,0.8181818181818182,0.5294117647058824,0.5652173913043478
sit_to_lie,0.6896551724137931,0.7391304347826086,0.7272727272727273,0.7916666666666666,0.9090909090909091,0.5172413793103449,0.6666666666666666,0.625,0.4782608695652174,0.35,0.6428571428571429,0.68,0.9090909090909091,0.8333333333333334,0.6333333333333333,0.5909090909090909,0.6774193548387096,0.7692307692307693,0.7083333333333334,0.4166666666666667,0.7142857142857143,0.65,0.45,0.8076923076923077,0.6538461538461539,1.0,0.7391304347826086,0.0,0.6296296296296297,0.68
lie_to_sit,0.8,0.76,0.8181818181818182,0.5,1.0,0.1794871794871795,0.5,1.0,0.45454545454545453,1.0,0.6666666666666666,0.6428571428571429,0.6,0.2,0.7272727272727273,0.4375,0.8888888888888888,0.9230769230769231,0.4444444444444444,0.8235294117647058,0.0,0.72,0.5555555555555556,1.0,0.5833333333333334,0.5172413793103449,0.625,0.0,0.7307692307692307,0.6428571428571429
stand_to_lie,1.0,0.76,0.7,0.7619047619047619,0.8571428571428571,0.8181818181818182,0.7142857142857143,0.75,0.6153846153846154,0.6153846153846154,0.8333333333333334,0.42857142857142855,0.8421052631578947,0.7083333333333334,0.8095238095238095,1.0,0.7419354838709677,0.8947368421052632,1.0,0.6290322580645161,0.8181818181818182,0.7619047619047619,0.65625,0.8421052631578947,0.8095238095238095,0.64,0.6153846153846154,0.0,0.9230769230769231,0.6
lie_to_stand,0.6,0.7058823529411765,0.38461538461538464,0.30303030303030304,0.39473684210526316,0.28169014084507044,0.7647058823529411,0.20512820512820512,0.2631578947368421,0.2,0.5,0.5277777777777778,0.5555555555555556,0.2903225806451613,0.44,0.25,0.3269230769230769,0.6206896551724138,0.26666666666666666,0.4444444444444444,0.275,0.6,0.3333333333333333,0.44,0.4,0.8333333333333334,0.2777777777777778,0.5333333333333333,0.5263157894736842,0.3333333333333333
