,0,1,2,3
null,0.7951807228915664,0.8058889026351603,0.6396684310396484,0.7908323517864154
open_door_1,0.41032608695652173,0.4420190995907231,0.5419354838709678,0.4770642201834862
open_door_2,0.5538057742782152,0.4922118380062306,0.29319371727748694,0.5179584120982986
close_door_1,0.38735818476499184,0.5120481927710844,0.5873493975903614,0.3808383233532934
close_door_2,0.500590318772137,0.5447263017356475,0.09375,0.4992
open_fridge,0.3103448275862069,0.26326393552719946,0.19765494137353432,0.35714285714285715
close_fridge,0.29519650655021834,0.27453769559032715,0.16465517241379307,0.3091655266757866
open_dishwasher,0.37037037037037035,0.20289855072463772,0.13720316622691295,0.2751842751842752
close_dishwasher,0.42750929368029744,0.2596810933940774,0.22862632084534104,0.32565284178187404
open_drawer_1,0.38152610441767065,0.16292134831460672,0.03726708074534161,0.27135678391959794
close_drawer_1,0.4354243542435424,0.3176470588235294,0.16011644832605532,0.20765027322404372
open_drawer_2,0.38202247191011235,0.32817337461300317,0.1297539149888143,0.1616161616161616
close_drawer_2,0.3522388059701492,0.03587443946188341,0.0862533692722372,0.30243902439024384
open_drawer_3,0.3811764705882353,0.36467236467236464,0.08627450980392158,0.4146981627296588
close_drawer_3,0.5360501567398118,0.33749999999999997,0.08097165991902834,0.43378119001919385
clean_table,0.46533127889060094,0.502692998204668,0.19973368841544606,0.5176946410515674
drink_from_cup,0.495405179615706,0.6042389210019268,0.6019090398652442,0.5476657512750097
toggle_switch,0.29093931837073983,0.27522935779816515,0.11697722567287783,0.36330275229357795
