,0,1,2,3
null,0.7728196013710804,0.7806672586578713,0.6991948917268185,0.7761871777110751
open_door_1,0.3765182186234818,0.22541966426858512,0.3131067961165049,0.2631578947368421
open_door_2,0.43080357142857145,0.21621621621621623,0.3230088495575221,0.1951219512195122
close_door_1,0.40617577197149646,0.24367088607594936,0.3056379821958457,0.2444733420026008
close_door_2,0.4105960264900662,0.5186246418338109,0.3136729222520107,0.3483483483483483
open_fridge,0.1781767955801105,0.20714285714285716,0.15053763440860216,0.17533718689788053
close_fridge,0.17437722419928825,0.19133574007220217,0.14635639926515615,0.17484008528784648
open_dishwasher,0.18568994889267462,0.16129032258064516,0.09540034071550256,0.19101123595505617
close_dishwasher,0.1876675603217158,0.11928934010152284,0.13744075829383887,0.1523809523809524
open_drawer_1,0.1094224924012158,0.10775862068965517,0.013043478260869565,0.11737089201877934
close_drawer_1,0.189873417721519,0.045454545454545456,0.013888888888888888,0.14012738853503184
open_drawer_2,0.19851116625310175,0.0,0.017142857142857144,0.15853658536585366
close_drawer_2,0.06666666666666667,0.016666666666666666,0.00980392156862745,0.007692307692307693
open_drawer_3,0.24444444444444444,0.15018315018315018,0.16412213740458015,0.1174934725848564
close_drawer_3,0.2551546391752577,0.1607717041800643,0.20118343195266272,0.18762088974854932
clean_table,0.4488517745302714,0.444672131147541,0.5707547169811321,0.555992141453831
drink_from_cup,0.2985781990521327,0.4634986225895317,0.251864125932063,0.4515235457063712
toggle_switch,0.27599243856332706,0.29562982005141386,0.13953488372093023,0.22172949002217296
