,0,1,2,3,4,5,6,7,8
null,0.11862745098039215,0.14770932069510267,0.09395973154362416,0.22478386167146974,0.1415508412582297,0.1547486033519553,0.23093681917211328,0.11658456486042693,0.15469613259668508
biking,0.9286300246103364,0.877663772691397,0.7702407002188184,0.8581418581418582,0.8029411764705883,0.8288700195950359,0.6555555555555556,0.8688118811881188,0.4383561643835616
sitting,0.0,0.8434535104364327,0.47720042417815484,0.9115577889447236,0.826868495742668,0.7828389830508474,0.6666666666666666,0.37209302325581395,0.0
standing,0.5566037735849056,0.6067193675889329,0.4339622641509434,0.9672686230248307,0.6536514822848879,0.8317865429234339,0.0,0.09655172413793103,0.0
walking,0.21923620933521923,0.34576023391812866,0.009876543209876543,0.4652777777777778,0.29878869448183043,0.4387483355525965,0.23429541595925296,0.5225733634311512,0.008
stair up,0.023076923076923078,0.17801998183469572,0.10729881472239551,0.325626204238921,0.08996728462377317,0.39324817518248173,0.08571428571428572,0.28428701180744775,0.15789473684210525
stair down,0.2945705024311183,0.27299703264094954,0.2844546048334422,0.3187675070028011,0.26044226044226043,0.26915708812260536,0.2281303602058319,0.4375503626107977,0.28862478777589134
