,0,1,2,3,4,5,6,7,8
null,0.21209465381244524,0.25739848589125947,0.17177914110429449,0.3670588235294117,0.24799743671900032,0.26802128688921145,0.3752212389380531,0.2088235294117647,0.2679425837320575
biking,0.9629944704381114,0.9348465741908364,0.8702101359703338,0.9236559139784946,0.8907014681892333,0.9064285714285715,0.7919463087248323,0.9298013245033112,0.6095238095238096
sitting,0.0,0.9150797735460628,0.6460875807609476,0.9537329127234491,0.9052304505437596,0.8781937017231135,0.8,0.5423728813559322,0.0
standing,0.7151515151515152,0.7552275522755227,0.6052631578947368,0.9833620195065979,0.7905553126366419,0.9081697276757441,0.0,0.1761006289308176,0.0
walking,0.35962877030162416,0.5138511678435632,0.019559902200488997,0.6350710900473934,0.4601036269430051,0.6099028227672375,0.3796423658872077,0.6864343958487769,0.015873015873015876
stair up,0.045112781954887216,0.3022359290670779,0.19380281690140846,0.4912790697674419,0.16508254127063532,0.5645055664702031,0.15789473684210525,0.44271570014144274,0.2727272727272727
stair down,0.45508607198748047,0.4289044289044289,0.44291889143147717,0.4834324553950722,0.41325536062378165,0.42415094339622644,0.3715083798882682,0.6087443946188341,0.4479578392621871
