,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
climbing_down,0.929718875502008,0.831081081081081,0.9853862212943633,0.012861736334405145,0.6444972288202692,0.6987322893363161,0.5,0.7735550277117973,0.9963369963369964,0.8672014260249554,0.8966942148760331,0.9866962305986696,0.5965787598004276,0.11949956859361519,0.5170193192272309
climbing_up,0.38521532722956936,0.0,0.6578249336870027,0.26887871853546913,0.34077750206782464,0.3758765778401122,0.3277623026926648,0.8552412645590682,0.176,0.7989487516425755,0.5465587044534413,0.7755417956656346,0.3097949886104784,0.22941176470588234,0.4726277372262774
jumping,0.8099547511312217,1.0,0.9651162790697675,0.8723404255319149,0.8102189781021898,0.9327731092436975,0.9634146341463414,0.0,1.0,0.9090909090909091,0.9917695473251029,0.7889273356401384,1.0,0.6970684039087948,0.902834008097166
lying,0.0,0.6321028618830361,0.6870300751879699,0.6847290640394089,0.9226415094339623,1.0,0.6006774557771923,0.7055045871559633,0.9589387239418825,0.9634760705289672,0.9521322889469104,0.9717586649550706,0.7676894176581089,0.9937759336099585,0.9825
running,0.49916749916749914,0.9587264150943396,0.9960343688037012,0.9447513812154696,0.9929032258064516,0.9853211009174312,0.9871638141809291,0.8396278051450465,0.9919028340080972,0.8556876061120543,0.9780927835051546,0.963314358001265,0.8746405980448534,1.0,0.9959514170040485
sitting,0.727164887307236,0.9231927710843374,0.9841089670828603,0.7641083521444695,0.5582215949188426,0.963151207115629,0.540864133263925,0.4949353824659448,0.8389694041867954,0.9741267787839586,0.47079037800687284,0.9343558282208589,0.6401821862348178,0.802937576499388,0.9429086538461539
standing,0.8424190800681431,0.9644473173884939,0.7228289131565263,0.5333333333333333,0.5056947608200456,0.8755066589461494,0.4060324825986079,0.8500797448165869,0.8159509202453987,0.8890692640692641,0.643859649122807,0.8805104408352669,0.8813700918964077,0.6208434712084347,0.938036809815951
walking,0.6653846153846154,0.8989598811292719,0.8285404232230059,0.6724578436382218,0.4446115288220551,0.5576730190571715,0.7665745856353591,0.5532956685499059,0.5243019648397105,0.814192849404117,0.7294117647058823,0.8237082066869301,0.46514837819185645,0.0,0.8339965889710063
