,0,1,2,3
null,0.7724775946805434,0.6870056497175141,0.6141834743005855,0.6955617198335645
open_door_1,0.6142506142506142,0.5620608899297423,0.5084745762711864,0.5691056910569106
open_door_2,0.6192468619246861,0.2794759825327511,0.5620253164556962,0.4144144144144144
close_door_1,0.6412698412698413,0.7552870090634441,0.4797297297297297,0.3944099378881988
close_door_2,0.5879120879120879,0.7195467422096317,0.41805225653206646,0.4744525547445255
open_fridge,0.02877697841726619,0.053475935828877004,0.16168327796234774,0.19161676646706588
close_fridge,0.04316546762589928,0.1596958174904943,0.128643216080402,0.0202020202020202
open_dishwasher,0.4393939393939394,0.14,0.24522292993630573,0.3904109589041096
close_dishwasher,0.340080971659919,0.19895287958115185,0.07449856733524356,0.1138211382113821
open_drawer_1,0.26589595375722547,0.2962962962962963,0.0,0.44221105527638194
close_drawer_1,0.08849557522123894,0.14678899082568808,0.06134969325153374,0.15584415584415584
open_drawer_2,0.49760765550239233,0.6829268292682927,0.23880597014925373,0.2782608695652174
close_drawer_2,0.4044943820224719,0.44776119402985076,0.0,0.024390243902439022
open_drawer_3,0.6640926640926641,0.4697986577181208,0.0,0.5182481751824818
close_drawer_3,0.6315789473684211,0.4117647058823529,0.1118881118881119,0.45051194539249145
clean_table,0.7965367965367965,0.5358090185676393,0.8852459016393442,0.7426900584795322
drink_from_cup,0.8007023705004389,0.8790482485128882,0.7961934972244251,0.8422131147540983
toggle_switch,0.5231481481481481,0.686084142394822,0.38607594936708867,0.5171102661596958
