,0,1,2,3
null,0.6292981629769194,0.5232358003442341,0.4431924882629108,0.5332270069112174
open_door_1,0.4432624113475177,0.39087947882736157,0.3409090909090909,0.3977272727272727
open_door_2,0.4484848484848485,0.16243654822335024,0.3908450704225352,0.26136363636363635
close_door_1,0.4719626168224299,0.6067961165048543,0.31555555555555553,0.24564796905222436
close_door_2,0.4163424124513619,0.5619469026548672,0.26426426426426425,0.31100478468899523
open_fridge,0.014598540145985401,0.027472527472527472,0.08795180722891566,0.10596026490066225
close_fridge,0.022058823529411766,0.08677685950413223,0.06874328678839957,0.01020408163265306
open_dishwasher,0.2815533980582524,0.07526881720430108,0.1397459165154265,0.2425531914893617
close_dishwasher,0.2048780487804878,0.11046511627906977,0.03869047619047619,0.0603448275862069
open_drawer_1,0.15333333333333332,0.17391304347826086,0.0,0.2838709677419355
close_drawer_1,0.046296296296296294,0.07920792079207921,0.03164556962025317,0.08450704225352113
open_drawer_2,0.33121019108280253,0.5185185185185185,0.13559322033898305,0.16161616161616163
close_drawer_2,0.2535211267605634,0.28846153846153844,0.0,0.012345679012345678
open_drawer_3,0.49710982658959535,0.30701754385964913,0.0,0.3497536945812808
close_drawer_3,0.46153846153846156,0.25925925925925924,0.05925925925925926,0.2907488986784141
clean_table,0.6618705035971223,0.36594202898550726,0.7941176470588235,0.5906976744186047
drink_from_cup,0.6676427525622255,0.7841981132075472,0.6613965744400527,0.727433628318584
toggle_switch,0.3542319749216301,0.5221674876847291,0.23921568627450981,0.3487179487179487
